"","word","participant","language","l1","step","u0s","b0"
"206",6,21,"german","english",4,0.360182617291818,-0.405465108108164
"207",7,21,"german","english",4,0.273432341823201,-0.405465108108164
"208",8,21,"german","english",4,0.0915028358106926,-0.405465108108164
"209",9,21,"german","english",4,-1.15935892513443,-0.405465108108164
"210",10,21,"german","english",4,0.171721771836452,-0.405465108108164
"211",1,22,"german","english",4,0.627122414005815,-0.405465108108164
"212",2,22,"german","english",4,0.335671590503814,-0.405465108108164
"213",3,22,"german","english",4,0.201868003577068,-0.405465108108164
"214",4,22,"german","english",4,-0.177238610524267,-0.405465108108164
"215",5,22,"german","english",4,1.0091286355844,-0.405465108108164
"216",6,22,"german","english",4,0.360182617291818,-0.405465108108164
"217",7,22,"german","english",4,0.273432341823201,-0.405465108108164
"218",8,22,"german","english",4,0.0915028358106926,-0.405465108108164
"219",9,22,"german","english",4,-1.15935892513443,-0.405465108108164
"220",10,22,"german","english",4,0.171721771836452,-0.405465108108164
"221",1,23,"german","english",4,0.627122414005815,-0.405465108108164
"222",2,23,"german","english",4,0.335671590503814,-0.405465108108164
"223",3,23,"german","english",4,0.201868003577068,-0.405465108108164
"224",4,23,"german","english",4,-0.177238610524267,-0.405465108108164
"225",5,23,"german","english",4,1.0091286355844,-0.405465108108164
"226",6,23,"german","english",4,0.360182617291818,-0.405465108108164
"227",7,23,"german","english",4,0.273432341823201,-0.405465108108164
"228",8,23,"german","english",4,0.0915028358106926,-0.405465108108164
"229",9,23,"german","english",4,-1.15935892513443,-0.405465108108164
"230",10,23,"german","english",4,0.171721771836452,-0.405465108108164
"231",1,24,"german","english",4,0.627122414005815,-0.405465108108164
"232",2,24,"german","english",4,0.335671590503814,-0.405465108108164
"233",3,24,"german","english",4,0.201868003577068,-0.405465108108164
"234",4,24,"german","english",4,-0.177238610524267,-0.405465108108164
"235",5,24,"german","english",4,1.0091286355844,-0.405465108108164
"236",6,24,"german","english",4,0.360182617291818,-0.405465108108164
"237",7,24,"german","english",4,0.273432341823201,-0.405465108108164
"238",8,24,"german","english",4,0.0915028358106926,-0.405465108108164
"239",9,24,"german","english",4,-1.15935892513443,-0.405465108108164
"240",10,24,"german","english",4,0.171721771836452,-0.405465108108164
"241",1,25,"german","english",4,0.627122414005815,-0.405465108108164
"242",2,25,"german","english",4,0.335671590503814,-0.405465108108164
"243",3,25,"german","english",4,0.201868003577068,-0.405465108108164
"244",4,25,"german","english",4,-0.177238610524267,-0.405465108108164
"245",5,25,"german","english",4,1.0091286355844,-0.405465108108164
"246",6,25,"german","english",4,0.360182617291818,-0.405465108108164
"247",7,25,"german","english",4,0.273432341823201,-0.405465108108164
"248",8,25,"german","english",4,0.0915028358106926,-0.405465108108164
"249",9,25,"german","english",4,-1.15935892513443,-0.405465108108164
"250",10,25,"german","english",4,0.171721771836452,-0.405465108108164
"251",1,26,"german","english",4,0.627122414005815,-0.405465108108164
"252",2,26,"german","english",4,0.335671590503814,-0.405465108108164
"253",3,26,"german","english",4,0.201868003577068,-0.405465108108164
"254",4,26,"german","english",4,-0.177238610524267,-0.405465108108164
"255",5,26,"german","english",4,1.0091286355844,-0.405465108108164
"256",6,26,"german","english",4,0.360182617291818,-0.405465108108164
"257",7,26,"german","english",4,0.273432341823201,-0.405465108108164
"258",8,26,"german","english",4,0.0915028358106926,-0.405465108108164
"259",9,26,"german","english",4,-1.15935892513443,-0.405465108108164
"260",10,26,"german","english",4,0.171721771836452,-0.405465108108164
"261",1,27,"german","english",4,0.627122414005815,-0.405465108108164
"262",2,27,"german","english",4,0.335671590503814,-0.405465108108164
"263",3,27,"german","english",4,0.201868003577068,-0.405465108108164
"264",4,27,"german","english",4,-0.177238610524267,-0.405465108108164
"265",5,27,"german","english",4,1.0091286355844,-0.405465108108164
"266",6,27,"german","english",4,0.360182617291818,-0.405465108108164
"267",7,27,"german","english",4,0.273432341823201,-0.405465108108164
"268",8,27,"german","english",4,0.0915028358106926,-0.405465108108164
"269",9,27,"german","english",4,-1.15935892513443,-0.405465108108164
"270",10,27,"german","english",4,0.171721771836452,-0.405465108108164
"271",1,28,"german","english",4,0.627122414005815,-0.405465108108164
"272",2,28,"german","english",4,0.335671590503814,-0.405465108108164
"273",3,28,"german","english",4,0.201868003577068,-0.405465108108164
"274",4,28,"german","english",4,-0.177238610524267,-0.405465108108164
"275",5,28,"german","english",4,1.0091286355844,-0.405465108108164
"276",6,28,"german","english",4,0.360182617291818,-0.405465108108164
"277",7,28,"german","english",4,0.273432341823201,-0.405465108108164
"278",8,28,"german","english",4,0.0915028358106926,-0.405465108108164
"279",9,28,"german","english",4,-1.15935892513443,-0.405465108108164
"280",10,28,"german","english",4,0.171721771836452,-0.405465108108164
"281",1,29,"german","english",4,0.627122414005815,-0.405465108108164
"282",2,29,"german","english",4,0.335671590503814,-0.405465108108164
"283",3,29,"german","english",4,0.201868003577068,-0.405465108108164
"284",4,29,"german","english",4,-0.177238610524267,-0.405465108108164
"285",5,29,"german","english",4,1.0091286355844,-0.405465108108164
"286",6,29,"german","english",4,0.360182617291818,-0.405465108108164
"287",7,29,"german","english",4,0.273432341823201,-0.405465108108164
"288",8,29,"german","english",4,0.0915028358106926,-0.405465108108164
"289",9,29,"german","english",4,-1.15935892513443,-0.405465108108164
"290",10,29,"german","english",4,0.171721771836452,-0.405465108108164
"291",1,30,"german","english",4,0.627122414005815,-0.405465108108164
"292",2,30,"german","english",4,0.335671590503814,-0.405465108108164
"293",3,30,"german","english",4,0.201868003577068,-0.405465108108164
"294",4,30,"german","english",4,-0.177238610524267,-0.405465108108164
"295",5,30,"german","english",4,1.0091286355844,-0.405465108108164
"296",6,30,"german","english",4,0.360182617291818,-0.405465108108164
"297",7,30,"german","english",4,0.273432341823201,-0.405465108108164
"298",8,30,"german","english",4,0.0915028358106926,-0.405465108108164
"299",9,30,"german","english",4,-1.15935892513443,-0.405465108108164
"300",10,30,"german","english",4,0.171721771836452,-0.405465108108164
"301",1,31,"german","english",4,0.627122414005815,-0.405465108108164
"302",2,31,"german","english",4,0.335671590503814,-0.405465108108164
"303",3,31,"german","english",4,0.201868003577068,-0.405465108108164
"304",4,31,"german","english",4,-0.177238610524267,-0.405465108108164
"305",5,31,"german","english",4,1.0091286355844,-0.405465108108164
"306",6,31,"german","english",4,0.360182617291818,-0.405465108108164
"307",7,31,"german","english",4,0.273432341823201,-0.405465108108164
"308",8,31,"german","english",4,0.0915028358106926,-0.405465108108164
"309",9,31,"german","english",4,-1.15935892513443,-0.405465108108164
"310",10,31,"german","english",4,0.171721771836452,-0.405465108108164
"311",1,32,"german","english",4,0.627122414005815,-0.405465108108164
"312",2,32,"german","english",4,0.335671590503814,-0.405465108108164
"313",3,32,"german","english",4,0.201868003577068,-0.405465108108164
"314",4,32,"german","english",4,-0.177238610524267,-0.405465108108164
"315",5,32,"german","english",4,1.0091286355844,-0.405465108108164
"316",6,32,"german","english",4,0.360182617291818,-0.405465108108164
"317",7,32,"german","english",4,0.273432341823201,-0.405465108108164
"318",8,32,"german","english",4,0.0915028358106926,-0.405465108108164
"319",9,32,"german","english",4,-1.15935892513443,-0.405465108108164
"320",10,32,"german","english",4,0.171721771836452,-0.405465108108164
"321",1,33,"german","english",4,0.627122414005815,-0.405465108108164
"322",2,33,"german","english",4,0.335671590503814,-0.405465108108164
"323",3,33,"german","english",4,0.201868003577068,-0.405465108108164
"324",4,33,"german","english",4,-0.177238610524267,-0.405465108108164
"325",5,33,"german","english",4,1.0091286355844,-0.405465108108164
"326",6,33,"german","english",4,0.360182617291818,-0.405465108108164
"327",7,33,"german","english",4,0.273432341823201,-0.405465108108164
"328",8,33,"german","english",4,0.0915028358106926,-0.405465108108164
"329",9,33,"german","english",4,-1.15935892513443,-0.405465108108164
"330",10,33,"german","english",4,0.171721771836452,-0.405465108108164
"331",1,34,"german","english",4,0.627122414005815,-0.405465108108164
"332",2,34,"german","english",4,0.335671590503814,-0.405465108108164
"333",3,34,"german","english",4,0.201868003577068,-0.405465108108164
"334",4,34,"german","english",4,-0.177238610524267,-0.405465108108164
"335",5,34,"german","english",4,1.0091286355844,-0.405465108108164
"336",6,34,"german","english",4,0.360182617291818,-0.405465108108164
"337",7,34,"german","english",4,0.273432341823201,-0.405465108108164
"338",8,34,"german","english",4,0.0915028358106926,-0.405465108108164
"339",9,34,"german","english",4,-1.15935892513443,-0.405465108108164
"340",10,34,"german","english",4,0.171721771836452,-0.405465108108164
"341",1,35,"german","english",4,0.627122414005815,-0.405465108108164
"342",2,35,"german","english",4,0.335671590503814,-0.405465108108164
"343",3,35,"german","english",4,0.201868003577068,-0.405465108108164
"344",4,35,"german","english",4,-0.177238610524267,-0.405465108108164
"345",5,35,"german","english",4,1.0091286355844,-0.405465108108164
"346",6,35,"german","english",4,0.360182617291818,-0.405465108108164
"347",7,35,"german","english",4,0.273432341823201,-0.405465108108164
"348",8,35,"german","english",4,0.0915028358106926,-0.405465108108164
"349",9,35,"german","english",4,-1.15935892513443,-0.405465108108164
"350",10,35,"german","english",4,0.171721771836452,-0.405465108108164
"351",1,36,"german","english",4,0.627122414005815,-0.405465108108164
"352",2,36,"german","english",4,0.335671590503814,-0.405465108108164
"353",3,36,"german","english",4,0.201868003577068,-0.405465108108164
"354",4,36,"german","english",4,-0.177238610524267,-0.405465108108164
"355",5,36,"german","english",4,1.0091286355844,-0.405465108108164
"356",6,36,"german","english",4,0.360182617291818,-0.405465108108164
"357",7,36,"german","english",4,0.273432341823201,-0.405465108108164
"358",8,36,"german","english",4,0.0915028358106926,-0.405465108108164
"359",9,36,"german","english",4,-1.15935892513443,-0.405465108108164
"360",10,36,"german","english",4,0.171721771836452,-0.405465108108164
"361",1,37,"german","english",4,0.627122414005815,-0.405465108108164
"362",2,37,"german","english",4,0.335671590503814,-0.405465108108164
"363",3,37,"german","english",4,0.201868003577068,-0.405465108108164
"364",4,37,"german","english",4,-0.177238610524267,-0.405465108108164
"365",5,37,"german","english",4,1.0091286355844,-0.405465108108164
"366",6,37,"german","english",4,0.360182617291818,-0.405465108108164
"367",7,37,"german","english",4,0.273432341823201,-0.405465108108164
"368",8,37,"german","english",4,0.0915028358106926,-0.405465108108164
"369",9,37,"german","english",4,-1.15935892513443,-0.405465108108164
"370",10,37,"german","english",4,0.171721771836452,-0.405465108108164
"371",1,38,"german","english",4,0.627122414005815,-0.405465108108164
"372",2,38,"german","english",4,0.335671590503814,-0.405465108108164
"373",3,38,"german","english",4,0.201868003577068,-0.405465108108164
"374",4,38,"german","english",4,-0.177238610524267,-0.405465108108164
"375",5,38,"german","english",4,1.0091286355844,-0.405465108108164
"376",6,38,"german","english",4,0.360182617291818,-0.405465108108164
"377",7,38,"german","english",4,0.273432341823201,-0.405465108108164
"378",8,38,"german","english",4,0.0915028358106926,-0.405465108108164
"379",9,38,"german","english",4,-1.15935892513443,-0.405465108108164
"380",10,38,"german","english",4,0.171721771836452,-0.405465108108164
"381",1,39,"german","english",4,0.627122414005815,-0.405465108108164
"382",2,39,"german","english",4,0.335671590503814,-0.405465108108164
"383",3,39,"german","english",4,0.201868003577068,-0.405465108108164
"384",4,39,"german","english",4,-0.177238610524267,-0.405465108108164
"385",5,39,"german","english",4,1.0091286355844,-0.405465108108164
"386",6,39,"german","english",4,0.360182617291818,-0.405465108108164
"387",7,39,"german","english",4,0.273432341823201,-0.405465108108164
"388",8,39,"german","english",4,0.0915028358106926,-0.405465108108164
"389",9,39,"german","english",4,-1.15935892513443,-0.405465108108164
"390",10,39,"german","english",4,0.171721771836452,-0.405465108108164
"391",1,40,"german","english",4,0.627122414005815,-0.405465108108164
"392",2,40,"german","english",4,0.335671590503814,-0.405465108108164
"393",3,40,"german","english",4,0.201868003577068,-0.405465108108164
"394",4,40,"german","english",4,-0.177238610524267,-0.405465108108164
"395",5,40,"german","english",4,1.0091286355844,-0.405465108108164
"396",6,40,"german","english",4,0.360182617291818,-0.405465108108164
"397",7,40,"german","english",4,0.273432341823201,-0.405465108108164
"398",8,40,"german","english",4,0.0915028358106926,-0.405465108108164
"399",9,40,"german","english",4,-1.15935892513443,-0.405465108108164
"400",10,40,"german","english",4,0.171721771836452,-0.405465108108164
"401",1,41,"german","english",4,0.627122414005815,-0.405465108108164
"402",2,41,"german","english",4,0.335671590503814,-0.405465108108164
"403",3,41,"german","english",4,0.201868003577068,-0.405465108108164
"404",4,41,"german","english",4,-0.177238610524267,-0.405465108108164
"405",5,41,"german","english",4,1.0091286355844,-0.405465108108164
"406",6,41,"german","english",4,0.360182617291818,-0.405465108108164
"407",7,41,"german","english",4,0.273432341823201,-0.405465108108164
"408",8,41,"german","english",4,0.0915028358106926,-0.405465108108164
"409",9,41,"german","english",4,-1.15935892513443,-0.405465108108164
"410",10,41,"german","english",4,0.171721771836452,-0.405465108108164
"411",1,42,"german","english",4,0.627122414005815,-0.405465108108164
"412",2,42,"german","english",4,0.335671590503814,-0.405465108108164
"413",3,42,"german","english",4,0.201868003577068,-0.405465108108164
"414",4,42,"german","english",4,-0.177238610524267,-0.405465108108164
"415",5,42,"german","english",4,1.0091286355844,-0.405465108108164
"416",6,42,"german","english",4,0.360182617291818,-0.405465108108164
"417",7,42,"german","english",4,0.273432341823201,-0.405465108108164
"418",8,42,"german","english",4,0.0915028358106926,-0.405465108108164
"419",9,42,"german","english",4,-1.15935892513443,-0.405465108108164
"420",10,42,"german","english",4,0.171721771836452,-0.405465108108164
"421",1,43,"german","english",4,0.627122414005815,-0.405465108108164
"422",2,43,"german","english",4,0.335671590503814,-0.405465108108164
"423",3,43,"german","english",4,0.201868003577068,-0.405465108108164
"424",4,43,"german","english",4,-0.177238610524267,-0.405465108108164
"425",5,43,"german","english",4,1.0091286355844,-0.405465108108164
"426",6,43,"german","english",4,0.360182617291818,-0.405465108108164
"427",7,43,"german","english",4,0.273432341823201,-0.405465108108164
"428",8,43,"german","english",4,0.0915028358106926,-0.405465108108164
"429",9,43,"german","english",4,-1.15935892513443,-0.405465108108164
"430",10,43,"german","english",4,0.171721771836452,-0.405465108108164
"431",1,44,"german","english",4,0.627122414005815,-0.405465108108164
"432",2,44,"german","english",4,0.335671590503814,-0.405465108108164
"433",3,44,"german","english",4,0.201868003577068,-0.405465108108164
"434",4,44,"german","english",4,-0.177238610524267,-0.405465108108164
"435",5,44,"german","english",4,1.0091286355844,-0.405465108108164
"436",6,44,"german","english",4,0.360182617291818,-0.405465108108164
"437",7,44,"german","english",4,0.273432341823201,-0.405465108108164
"438",8,44,"german","english",4,0.0915028358106926,-0.405465108108164
"439",9,44,"german","english",4,-1.15935892513443,-0.405465108108164
"440",10,44,"german","english",4,0.171721771836452,-0.405465108108164
"441",1,45,"german","english",4,0.627122414005815,-0.405465108108164
"442",2,45,"german","english",4,0.335671590503814,-0.405465108108164
"443",3,45,"german","english",4,0.201868003577068,-0.405465108108164
"444",4,45,"german","english",4,-0.177238610524267,-0.405465108108164
"445",5,45,"german","english",4,1.0091286355844,-0.405465108108164
