"","word","participant","language","l1","step","u0s","b0","u0p","logodds","probability","response"
"39",9,"4","hungarian","english",1,-0.160024288614681,-2.19722457733622,-0.0843224120618819,-2.44157127801278,0.0800571143474559,0
"40",10,"4","hungarian","english",1,0.715775266755686,-2.19722457733622,-0.0843224120618819,-1.56577172264242,0.172820001780696,0
"41",1,"5","hungarian","english",1,0.189871215543661,-2.19722457733622,0.429376726408563,-1.577976635384,0.171082230698127,0
"42",2,"5","hungarian","english",1,-0.24529125724398,-2.19722457733622,0.429376726408563,-2.01313910817164,0.117830287442573,1
"43",3,"5","hungarian","english",1,-0.527316436589395,-2.19722457733622,0.429376726408563,-2.29516428751705,0.0915242452707794,0
"44",4,"5","hungarian","english",1,0.438954972988259,-2.19722457733622,0.429376726408563,-1.3288928779394,0.209342555150797,0
"45",5,"5","hungarian","english",1,-0.729481143370855,-2.19722457733622,0.429376726408563,-2.49732899429851,0.0760456397066889,0
"46",6,"5","hungarian","english",1,0.0545854641175339,-2.19722457733622,0.429376726408563,-1.71326238681012,0.152741047844731,1
"47",7,"5","hungarian","english",1,0.376673291548142,-2.19722457733622,0.429376726408563,-1.39117455937951,0.199220311336481,0
"48",8,"5","hungarian","english",1,0.446111116528624,-2.19722457733622,0.429376726408563,-1.32173673439903,0.210529491250241,0
"49",9,"5","hungarian","english",1,-0.160024288614681,-2.19722457733622,0.429376726408563,-1.92787213954234,0.126986289198026,0
"50",10,"5","hungarian","english",1,0.715775266755686,-2.19722457733622,0.429376726408563,-1.05207258417197,0.258827306420937,0
"51",1,"6","hungarian","english",1,0.189871215543661,-2.19722457733622,0.670961010920518,-1.33639235087204,0.208103961181438,0
"52",2,"6","hungarian","english",1,-0.24529125724398,-2.19722457733622,0.670961010920518,-1.77155482365968,0.145349077983937,0
"53",3,"6","hungarian","english",1,-0.527316436589395,-2.19722457733622,0.670961010920518,-2.0535800030051,0.113691141405331,0
"54",4,"6","hungarian","english",1,0.438954972988259,-2.19722457733622,0.670961010920518,-1.08730859342744,0.252125426519979,0
"55",5,"6","hungarian","english",1,-0.729481143370855,-2.19722457733622,0.670961010920518,-2.25574470978656,0.0948550886281303,0
"56",6,"6","hungarian","english",1,0.0545854641175339,-2.19722457733622,0.670961010920518,-1.47167810229817,0.186687684671621,0
"57",7,"6","hungarian","english",1,0.376673291548142,-2.19722457733622,0.670961010920518,-1.14959027486756,0.240563928976821,0
"58",8,"6","hungarian","english",1,0.446111116528624,-2.19722457733622,0.670961010920518,-1.08015244988708,0.253477168020655,0
"59",9,"6","hungarian","english",1,-0.160024288614681,-2.19722457733622,0.670961010920518,-1.68628785503038,0.156264647339524,0
"60",10,"6","hungarian","english",1,0.715775266755686,-2.19722457733622,0.670961010920518,-0.810488299660016,0.307786451762678,0
"61",1,"7","hungarian","english",1,0.189871215543661,-2.19722457733622,-0.582992765914373,-2.59034612770693,0.0697623173880818,0
"62",2,"7","hungarian","english",1,-0.24529125724398,-2.19722457733622,-0.582992765914373,-3.02550860049457,0.0462866928871153,0
"63",3,"7","hungarian","english",1,-0.527316436589395,-2.19722457733622,-0.582992765914373,-3.30753377983999,0.0353136386902947,0
"64",4,"7","hungarian","english",1,0.438954972988259,-2.19722457733622,-0.582992765914373,-2.34126237026233,0.0877627962419882,0
"65",5,"7","hungarian","english",1,-0.729481143370855,-2.19722457733622,-0.582992765914373,-3.50969848662145,0.0290375356051713,0
"66",6,"7","hungarian","english",1,0.0545854641175339,-2.19722457733622,-0.582992765914373,-2.72563187913306,0.0614777132995429,0
"67",7,"7","hungarian","english",1,0.376673291548142,-2.19722457733622,-0.582992765914373,-2.40354405170245,0.0829028437591451,0
"68",8,"7","hungarian","english",1,0.446111116528624,-2.19722457733622,-0.582992765914373,-2.33410622672197,0.0883374132693385,0
"69",9,"7","hungarian","english",1,-0.160024288614681,-2.19722457733622,-0.582992765914373,-2.94024163186527,0.0501997509944762,0
"70",10,"7","hungarian","english",1,0.715775266755686,-2.19722457733622,-0.582992765914373,-2.06444207649491,0.112601203731247,0
"71",1,"8","hungarian","english",1,0.189871215543661,-2.19722457733622,-0.0110480739272116,-2.01840143571977,0.11728438702899,1
"72",2,"8","hungarian","english",1,-0.24529125724398,-2.19722457733622,-0.0110480739272116,-2.45356390850741,0.0791783177684752,0
"73",3,"8","hungarian","english",1,-0.527316436589395,-2.19722457733622,-0.0110480739272116,-2.73558908785283,0.0609057026254798,0
"74",4,"8","hungarian","english",1,0.438954972988259,-2.19722457733622,-0.0110480739272116,-1.76931767827517,0.145627202826326,1
"75",5,"8","hungarian","english",1,-0.729481143370855,-2.19722457733622,-0.0110480739272116,-2.93775379463429,0.0503185032429029,0
"76",6,"8","hungarian","english",1,0.0545854641175339,-2.19722457733622,-0.0110480739272116,-2.1536871871459,0.103987171749462,0
"77",7,"8","hungarian","english",1,0.376673291548142,-2.19722457733622,-0.0110480739272116,-1.83159935971529,0.13804785413841,0
"78",8,"8","hungarian","english",1,0.446111116528624,-2.19722457733622,-0.0110480739272116,-1.76216153473481,0.146519829478233,1
"79",9,"8","hungarian","english",1,-0.160024288614681,-2.19722457733622,-0.0110480739272116,-2.36829693987811,0.0856223799736357,1
"80",10,"8","hungarian","english",1,0.715775266755686,-2.19722457733622,-0.0110480739272116,-1.49249738450775,0.183547179527724,0
"81",1,"9","hungarian","english",1,0.189871215543661,-2.19722457733622,0.146042898281955,-1.8613104635106,0.134550379870271,0
"82",2,"9","hungarian","english",1,-0.24529125724398,-2.19722457733622,0.146042898281955,-2.29647293629825,0.0914154924700786,0
"83",3,"9","hungarian","english",1,-0.527316436589395,-2.19722457733622,0.146042898281955,-2.57849811564366,0.0705351308332026,0
"84",4,"9","hungarian","english",1,0.438954972988259,-2.19722457733622,0.146042898281955,-1.61222670606601,0.166279694197379,0
"85",5,"9","hungarian","english",1,-0.729481143370855,-2.19722457733622,0.146042898281955,-2.78066282242512,0.0583781094565149,0
"86",6,"9","hungarian","english",1,0.0545854641175339,-2.19722457733622,0.146042898281955,-1.99659621493673,0.119560761087975,0
"87",7,"9","hungarian","english",1,0.376673291548142,-2.19722457733622,0.146042898281955,-1.67450838750612,0.15782401899626,0
"88",8,"9","hungarian","english",1,0.446111116528624,-2.19722457733622,0.146042898281955,-1.60507056252564,0.167274126407045,0
"89",9,"9","hungarian","english",1,-0.160024288614681,-2.19722457733622,0.146042898281955,-2.21120596766895,0.0987486932569,1
"90",10,"9","hungarian","english",1,0.715775266755686,-2.19722457733622,0.146042898281955,-1.33540641229858,0.208266487367734,0
"91",1,"10","hungarian","english",1,0.189871215543661,-2.19722457733622,0.776188105845161,-1.2311652559474,0.225977543761726,1
"92",2,"10","hungarian","english",1,-0.24529125724398,-2.19722457733622,0.776188105845161,-1.66632772873504,0.158914402296192,0
"93",3,"10","hungarian","english",1,-0.527316436589395,-2.19722457733622,0.776188105845161,-1.94835290808045,0.124733067883423,0
"94",4,"10","hungarian","english",1,0.438954972988259,-2.19722457733622,0.776188105845161,-0.9820814985028,0.272478964157693,0
"95",5,"10","hungarian","english",1,-0.729481143370855,-2.19722457733622,0.776188105845161,-2.15051761486191,0.104282863872505,0
"96",6,"10","hungarian","english",1,0.0545854641175339,-2.19722457733622,0.776188105845161,-1.36645100737352,0.20319384477728,0
"97",7,"10","hungarian","english",1,0.376673291548142,-2.19722457733622,0.776188105845161,-1.04436317994292,0.260308993181771,0
"98",8,"10","hungarian","english",1,0.446111116528624,-2.19722457733622,0.776188105845161,-0.974925354962435,0.273899863798823,0
"99",9,"10","hungarian","english",1,-0.160024288614681,-2.19722457733622,0.776188105845161,-1.58106076010574,0.170645304981361,0
"100",10,"10","hungarian","english",1,0.715775266755686,-2.19722457733622,0.776188105845161,-0.705261204735373,0.330646784967066,1
"101",1,"11","hungarian","english",1,0.189871215543661,-2.19722457733622,0.431849869894357,-1.5755034918982,0.17143324019873,0
"102",2,"11","hungarian","english",1,-0.24529125724398,-2.19722457733622,0.431849869894357,-2.01066596468584,0.118087604658933,0
"103",3,"11","hungarian","english",1,-0.527316436589395,-2.19722457733622,0.431849869894357,-2.29269114403126,0.09173008895402,0
"104",4,"11","hungarian","english",1,0.438954972988259,-2.19722457733622,0.431849869894357,-1.3264197344536,0.209752199791115,0
"105",5,"11","hungarian","english",1,-0.729481143370855,-2.19722457733622,0.431849869894357,-2.49485585081272,0.0762195917464921,0
"106",6,"11","hungarian","english",1,0.0545854641175339,-2.19722457733622,0.431849869894357,-1.71078924332433,0.153061375301573,0
"107",7,"11","hungarian","english",1,0.376673291548142,-2.19722457733622,0.431849869894357,-1.38870141589372,0.199615149328996,0
"108",8,"11","hungarian","english",1,0.446111116528624,-2.19722457733622,0.431849869894357,-1.31926359091324,0.210940838850654,0
"109",9,"11","hungarian","english",1,-0.160024288614681,-2.19722457733622,0.431849869894357,-1.92539899605654,0.127260716817135,0
"110",10,"11","hungarian","english",1,0.715775266755686,-2.19722457733622,0.431849869894357,-1.04959944068618,0.259302026618673,0
"111",1,"12","hungarian","english",1,0.189871215543661,-2.19722457733622,-0.494433544739683,-2.50178690653224,0.075733006135034,0
"112",2,"12","hungarian","english",1,-0.24529125724398,-2.19722457733622,-0.494433544739683,-2.93694937931988,0.0503569573847008,0
"113",3,"12","hungarian","english",1,-0.527316436589395,-2.19722457733622,-0.494433544739683,-3.2189745586653,0.0384578872301044,0
"114",4,"12","hungarian","english",1,0.438954972988259,-2.19722457733622,-0.494433544739683,-2.25270314908764,0.0951165517246989,0
"115",5,"12","hungarian","english",1,-0.729481143370855,-2.19722457733622,-0.494433544739683,-3.42113926544676,0.0316413025049748,0
"116",6,"12","hungarian","english",1,0.0545854641175339,-2.19722457733622,-0.494433544739683,-2.63707265795837,0.0667902636033494,0
"117",7,"12","hungarian","english",1,0.376673291548142,-2.19722457733622,-0.494433544739683,-2.31498483052776,0.0898895042513767,0
"118",8,"12","hungarian","english",1,0.446111116528624,-2.19722457733622,-0.494433544739683,-2.24554700554728,0.0957342637830064,0
"119",9,"12","hungarian","english",1,-0.160024288614681,-2.19722457733622,-0.494433544739683,-2.85168241069058,0.0545944163967645,0
"120",10,"12","hungarian","english",1,0.715775266755686,-2.19722457733622,-0.494433544739683,-1.97588285532022,0.121758412605575,0
"121",1,"13","hungarian","english",1,0.189871215543661,-2.19722457733622,0.202277169423788,-1.80507619236877,0.141234266037346,0
"122",2,"13","hungarian","english",1,-0.24529125724398,-2.19722457733622,0.202277169423788,-2.24023866515641,0.0961947898394129,0
"123",3,"13","hungarian","english",1,-0.527316436589395,-2.19722457733622,0.202277169423788,-2.52226384450183,0.0743120656418725,0
"124",4,"13","hungarian","english",1,0.438954972988259,-2.19722457733622,0.202277169423788,-1.55599243492417,0.174222458837552,0
"125",5,"13","hungarian","english",1,-0.729481143370855,-2.19722457733622,0.202277169423788,-2.72442855128329,0.0615471798035035,0
"126",6,"13","hungarian","english",1,0.0545854641175339,-2.19722457733622,0.202277169423788,-1.9403619437949,0.125608098586371,1
"127",7,"13","hungarian","english",1,0.376673291548142,-2.19722457733622,0.202277169423788,-1.61827411636429,0.165443028188827,1
"128",8,"13","hungarian","english",1,0.446111116528624,-2.19722457733622,0.202277169423788,-1.54883629138381,0.17525440739629,1
"129",9,"13","hungarian","english",1,-0.160024288614681,-2.19722457733622,0.202277169423788,-2.15497169652711,0.103867549944006,0
"130",10,"13","hungarian","english",1,0.715775266755686,-2.19722457733622,0.202277169423788,-1.27917214115675,0.217691176418139,0
"131",1,"14","hungarian","english",1,0.189871215543661,-2.19722457733622,0.0235786297103215,-1.98377473208224,0.120917024109733,0
"132",2,"14","hungarian","english",1,-0.24529125724398,-2.19722457733622,0.0235786297103215,-2.41893720486988,0.0817399918872865,0
"133",3,"14","hungarian","english",1,-0.527316436589395,-2.19722457733622,0.0235786297103215,-2.70096238421529,0.0629165918446232,0
"134",4,"14","hungarian","english",1,0.438954972988259,-2.19722457733622,0.0235786297103215,-1.73469097463764,0.149988535656495,0
"135",5,"14","hungarian","english",1,-0.729481143370855,-2.19722457733622,0.0235786297103215,-2.90312709099675,0.0519991961200705,0
"136",6,"14","hungarian","english",1,0.0545854641175339,-2.19722457733622,0.0235786297103215,-2.11906048350836,0.107257999497278,0
"137",7,"14","hungarian","english",1,0.376673291548142,-2.19722457733622,0.0235786297103215,-1.79697265607776,0.14221998119101,0
"138",8,"14","hungarian","english",1,0.446111116528624,-2.19722457733622,0.0235786297103215,-1.72753483109727,0.150903173548418,1
"139",9,"14","hungarian","english",1,-0.160024288614681,-2.19722457733622,0.0235786297103215,-2.33367023624058,0.0883725315920851,0
"140",10,"14","hungarian","english",1,0.715775266755686,-2.19722457733622,0.0235786297103215,-1.45787068087021,0.188793215079327,0
"141",1,"15","hungarian","english",1,0.189871215543661,-2.19722457733622,-0.0537321518959573,-2.06108551368852,0.112937035155328,0
"142",2,"15","hungarian","english",1,-0.24529125724398,-2.19722457733622,-0.0537321518959573,-2.49624798647616,0.0761216290537927,0
"143",3,"15","hungarian","english",1,-0.527316436589395,-2.19722457733622,-0.0537321518959573,-2.77827316582157,0.0585096078437358,0
"144",4,"15","hungarian","english",1,0.438954972988259,-2.19722457733622,-0.0537321518959573,-1.81200175624392,0.140396369378866,0
"145",5,"15","hungarian","english",1,-0.729481143370855,-2.19722457733622,-0.0537321518959573,-2.98043787260303,0.0483174900806204,0
"146",6,"15","hungarian","english",1,0.0545854641175339,-2.19722457733622,-0.0537321518959573,-2.19637126511464,0.100076824317332,0
"147",7,"15","hungarian","english",1,0.376673291548142,-2.19722457733622,-0.0537321518959573,-1.87428343768404,0.133046870634619,0
"148",8,"15","hungarian","english",1,0.446111116528624,-2.19722457733622,-0.0537321518959573,-1.80484561270355,0.141262234700916,0
"149",9,"15","hungarian","english",1,-0.160024288614681,-2.19722457733622,-0.0537321518959573,-2.41098101784686,0.0823391626055829,0
"150",10,"15","hungarian","english",1,0.715775266755686,-2.19722457733622,-0.0537321518959573,-1.53518146247649,0.177236840454601,0
"151",1,"16","hungarian","english",1,0.189871215543661,-2.19722457733622,-0.260027369081774,-2.26738073087433,0.0938607465955353,1
"152",2,"16","hungarian","english",1,-0.24529125724398,-2.19722457733622,-0.260027369081774,-2.70254320366197,0.0628234541154957,0
"153",3,"16","hungarian","english",1,-0.527316436589395,-2.19722457733622,-0.260027369081774,-2.98456838300739,0.0481279111544957,0
"154",4,"16","hungarian","english",1,0.438954972988259,-2.19722457733622,-0.260027369081774,-2.01829697342973,0.117295202312679,1
"155",5,"16","hungarian","english",1,-0.729481143370855,-2.19722457733622,-0.260027369081774,-3.18673308978885,0.0396680438427702,0
"156",6,"16","hungarian","english",1,0.0545854641175339,-2.19722457733622,-0.260027369081774,-2.40266648230046,0.0829695897545221,0
"157",7,"16","hungarian","english",1,0.376673291548142,-2.19722457733622,-0.260027369081774,-2.08057865486985,0.110998853289258,1
"158",8,"16","hungarian","english",1,0.446111116528624,-2.19722457733622,-0.260027369081774,-2.01114082988937,0.118038159777046,0
"159",9,"16","hungarian","english",1,-0.160024288614681,-2.19722457733622,-0.260027369081774,-2.61727623503267,0.0680347937180386,0
"160",10,"16","hungarian","english",1,0.715775266755686,-2.19722457733622,-0.260027369081774,-1.74147667966231,0.149125465889066,0
"161",1,"17","hungarian","english",1,0.189871215543661,-2.19722457733622,-1.05660273285142,-3.06395609464398,0.044618758805344,0
"162",2,"17","hungarian","english",1,-0.24529125724398,-2.19722457733622,-1.05660273285142,-3.49911856743162,0.029337320580905,0
"163",3,"17","hungarian","english",1,-0.527316436589395,-2.19722457733622,-1.05660273285142,-3.78114374677704,0.0222885008625667,0
"164",4,"17","hungarian","english",1,0.438954972988259,-2.19722457733622,-1.05660273285142,-2.81487233719939,0.0565257739293132,0
"165",5,"17","hungarian","english",1,-0.729481143370855,-2.19722457733622,-1.05660273285142,-3.9833084535585,0.0182834120992386,0
"166",6,"17","hungarian","english",1,0.0545854641175339,-2.19722457733622,-1.05660273285142,-3.19924184607011,0.0391942634405437,0
"167",7,"17","hungarian","english",1,0.376673291548142,-2.19722457733622,-1.05660273285142,-2.8771540186395,0.0532945458012831,0
"168",8,"17","hungarian","english",1,0.446111116528624,-2.19722457733622,-1.05660273285142,-2.80771619365902,0.0569086288164814,0
"169",9,"17","hungarian","english",1,-0.160024288614681,-2.19722457733622,-1.05660273285142,-3.41385159880233,0.0318653613372423,0
"170",10,"17","hungarian","english",1,0.715775266755686,-2.19722457733622,-1.05660273285142,-2.53805204343196,0.0732332716874518,0
"171",1,"18","hungarian","english",1,0.189871215543661,-2.19722457733622,-0.370358357155548,-2.37771171894811,0.0848881555690244,0
"172",2,"18","hungarian","english",1,-0.24529125724398,-2.19722457733622,-0.370358357155548,-2.81287419173575,0.0566324307232515,0
"173",3,"18","hungarian","english",1,-0.527316436589395,-2.19722457733622,-0.370358357155548,-3.09489937108116,0.0433181418851187,0
"174",4,"18","hungarian","english",1,0.438954972988259,-2.19722457733622,-0.370358357155548,-2.12862796150351,0.106345314300932,1
"175",5,"18","hungarian","english",1,-0.729481143370855,-2.19722457733622,-0.370358357155548,-3.29706407786262,0.0356720461130462,0
"176",6,"18","hungarian","english",1,0.0545854641175339,-2.19722457733622,-0.370358357155548,-2.51299747037423,0.0749520172666339,1
"177",7,"18","hungarian","english",1,0.376673291548142,-2.19722457733622,-0.370358357155548,-2.19090964294363,0.100569781454839,0
"178",8,"18","hungarian","english",1,0.446111116528624,-2.19722457733622,-0.370358357155548,-2.12147181796314,0.107027323819653,1
"179",9,"18","hungarian","english",1,-0.160024288614681,-2.19722457733622,-0.370358357155548,-2.72760722310645,0.0613638381792058,0
"180",10,"18","hungarian","english",1,0.715775266755686,-2.19722457733622,-0.370358357155548,-1.85180766773608,0.135660795781099,0
"181",1,"19","hungarian","english",1,0.189871215543661,-2.19722457733622,0.417906820533029,-1.58944654125953,0.16946177894943,0
"182",2,"19","hungarian","english",1,-0.24529125724398,-2.19722457733622,0.417906820533029,-2.02460901404717,0.11664324937804,0
"183",3,"19","hungarian","english",1,-0.527316436589395,-2.19722457733622,0.417906820533029,-2.30663419339259,0.0905750083600562,0
"184",4,"19","hungarian","english",1,0.438954972988259,-2.19722457733622,0.417906820533029,-1.34036278381493,0.207450405224499,0
"185",5,"19","hungarian","english",1,-0.729481143370855,-2.19722457733622,0.417906820533029,-2.50879890017405,0.0752436418275476,0
"186",6,"19","hungarian","english",1,0.0545854641175339,-2.19722457733622,0.417906820533029,-1.72473229268566,0.151262618164788,0
"187",7,"19","hungarian","english",1,0.376673291548142,-2.19722457733622,0.417906820533029,-1.40264446525505,0.197396810057784,0
"188",8,"19","hungarian","english",1,0.446111116528624,-2.19722457733622,0.417906820533029,-1.33320664027457,0.208629443983191,0
"189",9,"19","hungarian","english",1,-0.160024288614681,-2.19722457733622,0.417906820533029,-1.93934204541787,0.125720157522347,0
"190",10,"19","hungarian","english",1,0.715775266755686,-2.19722457733622,0.417906820533029,-1.06354249004751,0.256633062468018,0
"191",1,"20","hungarian","english",1,0.189871215543661,-2.19722457733622,1.09678638910147,-0.910566972691084,0.286883831110899,0
"192",2,"20","hungarian","english",1,-0.24529125724398,-2.19722457733622,1.09678638910147,-1.34572944547873,0.206569432226341,0
"193",3,"20","hungarian","english",1,-0.527316436589395,-2.19722457733622,1.09678638910147,-1.62775462482414,0.16413818733636,0
"194",4,"20","hungarian","english",1,0.438954972988259,-2.19722457733622,1.09678638910147,-0.661483215246486,0.340406506563932,0
"195",5,"20","hungarian","english",1,-0.729481143370855,-2.19722457733622,1.09678638910147,-1.8299193316056,0.138247883353971,0
"196",6,"20","hungarian","english",1,0.0545854641175339,-2.19722457733622,1.09678638910147,-1.04585272411721,0.260022286516526,0
"197",7,"20","hungarian","english",1,0.376673291548142,-2.19722457733622,1.09678638910147,-0.723764896686603,0.326564466402182,0
"198",8,"20","hungarian","english",1,0.446111116528624,-2.19722457733622,1.09678638910147,-0.654327071706121,0.342015105151835,0
"199",9,"20","hungarian","english",1,-0.160024288614681,-2.19722457733622,1.09678638910147,-1.26046247684943,0.220894289679589,0
"200",10,"20","hungarian","english",1,0.715775266755686,-2.19722457733622,1.09678638910147,-0.384662921479059,0.405002751204928,0
"201",1,"21","hungarian","english",1,0.189871215543661,-2.19722457733622,0.621476317126514,-1.38587704466604,0.200066778992038,0
"202",2,"21","hungarian","english",1,-0.24529125724398,-2.19722457733622,0.621476317126514,-1.82103951745369,0.139309185858424,0
"203",3,"21","hungarian","english",1,-0.527316436589395,-2.19722457733622,0.621476317126514,-2.1030646967991,0.108799305551444,0
"204",4,"21","hungarian","english",1,0.438954972988259,-2.19722457733622,0.621476317126514,-1.13679328722145,0.242909603711203,0
"205",5,"21","hungarian","english",1,-0.729481143370855,-2.19722457733622,0.621476317126514,-2.30522940358056,0.0906907891221817,0
"206",6,"21","hungarian","english",1,0.0545854641175339,-2.19722457733622,0.621476317126514,-1.52116279609217,0.179290355588508,0
"207",7,"21","hungarian","english",1,0.376673291548142,-2.19722457733622,0.621476317126514,-1.19907496866156,0.231639815307107,0
"208",8,"21","hungarian","english",1,0.446111116528624,-2.19722457733622,0.621476317126514,-1.12963714368108,0.244228070969798,1
"209",9,"21","hungarian","english",1,-0.160024288614681,-2.19722457733622,0.621476317126514,-1.73577254882439,0.149850695822052,0
"210",10,"21","hungarian","english",1,0.715775266755686,-2.19722457733622,0.621476317126514,-0.85997299345402,0.297344988127591,0
"211",1,"22","hungarian","english",1,0.189871215543661,-2.19722457733622,-0.785757049392122,-2.79311041118468,0.0576976137438065,0
"212",2,"22","hungarian","english",1,-0.24529125724398,-2.19722457733622,-0.785757049392122,-3.22827288397232,0.0381155173622208,0
"213",3,"22","hungarian","english",1,-0.527316436589395,-2.19722457733622,-0.785757049392122,-3.51029806331774,0.0290206356983388,0
"214",4,"22","hungarian","english",1,0.438954972988259,-2.19722457733622,-0.785757049392122,-2.54402665374008,0.0728288064267295,0
"215",5,"22","hungarian","english",1,-0.729481143370855,-2.19722457733622,-0.785757049392122,-3.7124627700992,0.0238353204045615,0
"216",6,"22","hungarian","english",1,0.0545854641175339,-2.19722457733622,-0.785757049392122,-2.92839616261081,0.0507675585344698,0
"217",7,"22","hungarian","english",1,0.376673291548142,-2.19722457733622,-0.785757049392122,-2.6063083351802,0.0687335284671613,0
"218",8,"22","hungarian","english",1,0.446111116528624,-2.19722457733622,-0.785757049392122,-2.53687051019972,0.0733135029829233,0
"219",9,"22","hungarian","english",1,-0.160024288614681,-2.19722457733622,-0.785757049392122,-3.14300591534302,0.0413677508673615,0
"220",10,"22","hungarian","english",1,0.715775266755686,-2.19722457733622,-0.785757049392122,-2.26720635997266,0.0938755780491593,0
"221",1,"23","hungarian","english",1,0.189871215543661,-2.19722457733622,-0.489886507142204,-2.49723986893476,0.0760519021320411,0
"222",2,"23","hungarian","english",1,-0.24529125724398,-2.19722457733622,-0.489886507142204,-2.9324023417224,0.0505748469894173,0
