5.1109 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x11234ea90>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1680, 1050]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.8084 	EXP 	Created text_section_lang_prof = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_section_lang_prof', opacity=1.0, ori=0, pos=array([ 0.  ,  0.75]), rgb=array([ 0.,  0.,  0.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.8118 	EXP 	Created text_lang_prof_question = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_lang_prof_question', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.8151 	EXP 	Created text_lang_prof_lang = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'blue', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_lang_prof_lang', opacity=1.0, ori=0, pos=array([ 0. , -0.2]), rgb=array([   0.,    0.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.8186 	EXP 	Created text_lang_prof_qnum = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_lang_prof_qnum', opacity=1.0, ori=0, pos=array([-0.9,  0.9]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.8219 	EXP 	Created text_lang_prof_qmark = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_lang_prof_qmark', opacity=1.0, ori=0, pos=array([ 0.17, -0.2 ]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.8388 	EXP 	Created rating_lang_prof = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=u'accept?', autoLog=True, choices=False, depth=0, disappear=False, flipVert=False, high=6, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating_lang_prof', noMouse=False, pos=[0.0, -0.4], precision=1, respKeys=['0', '1', '2', '3', '4', '5', '6'], rightKeys=['right'], scale=u'', self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.6, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.12, tickHeight=1.0, tickMarks=6.0, win=Window(...))
5.8570 	EXP 	Created text_lang_att_ins = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_lang_att_ins', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
5.8604 	EXP 	Created text_lang_att_section = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_lang_att_section', opacity=1.0, ori=0, pos=array([ 0.  ,  0.75]), rgb=array([ 0.,  0.,  0.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.8638 	EXP 	Created text_lang_att_ques = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_lang_att_ques', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.8673 	EXP 	Created text_lang_att_qnum = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_lang_att_qnum', opacity=1.0, ori=0, pos=array([-0.9,  0.9]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=1)
5.8841 	EXP 	Created rating_lang_att = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=u'accept?', autoLog=True, choices=False, depth=0, disappear=False, flipVert=False, high=6, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating_lang_att', noMouse=False, pos=[0.0, -0.4], precision=1, respKeys=['0', '1', '2', '3', '4', '5', '6'], rightKeys=['right'], scale=u'', self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.6, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.12, tickHeight=1.0, tickMarks=6.0, win=Window(...))
5.8859 	EXP 	window1: blendMode = 'avg'
5.8941 	EXP 	rating_lang_hist: flipVert = False
5.8941 	EXP 	rating_lang_hist: autoLog = True
5.8941 	EXP 	rating_lang_use: flipVert = False
5.8941 	EXP 	rating_lang_use: autoLog = True
5.8941 	EXP 	rating_lang_prof: flipVert = False
5.8941 	EXP 	rating_lang_prof: autoLog = True
5.8941 	EXP 	rating_lang_att: flipVert = False
5.8941 	EXP 	rating_lang_att: autoLog = True
5.8941 	EXP 	text_instructions: autoDraw = True
5.8948 	EXP 	window1: blendMode = 'avg'
5.9118 	EXP 	window1: blendMode = 'avg'
5.9277 	EXP 	window1: blendMode = 'avg'
5.9452 	EXP 	window1: blendMode = 'avg'
5.9613 	EXP 	window1: blendMode = 'avg'
5.9780 	EXP 	window1: blendMode = 'avg'
5.9950 	EXP 	window1: blendMode = 'avg'
6.0120 	EXP 	window1: blendMode = 'avg'
6.0279 	EXP 	window1: blendMode = 'avg'
6.0449 	EXP 	window1: blendMode = 'avg'
6.0619 	EXP 	window1: blendMode = 'avg'
6.0779 	EXP 	window1: blendMode = 'avg'
6.0952 	EXP 	window1: blendMode = 'avg'
6.1120 	EXP 	window1: blendMode = 'avg'
6.1279 	EXP 	window1: blendMode = 'avg'
6.1447 	EXP 	window1: blendMode = 'avg'
6.1620 	EXP 	window1: blendMode = 'avg'
6.1779 	EXP 	window1: blendMode = 'avg'
6.1945 	EXP 	window1: blendMode = 'avg'
6.2114 	EXP 	window1: blendMode = 'avg'
6.2279 	EXP 	window1: blendMode = 'avg'
6.2448 	EXP 	window1: blendMode = 'avg'
6.2637 	DATA 	Keypress: space
6.2648 	EXP 	window1: blendMode = 'avg'
6.2775 	EXP 	text_instructions: autoDraw = False
6.2775 	EXP 	text_lang_his_ins: autoDraw = True
6.2781 	EXP 	window1: blendMode = 'avg'
6.2951 	EXP 	window1: blendMode = 'avg'
6.3120 	EXP 	window1: blendMode = 'avg'
6.3280 	EXP 	window1: blendMode = 'avg'
6.3449 	EXP 	window1: blendMode = 'avg'
6.3624 	EXP 	window1: blendMode = 'avg'
6.3780 	EXP 	window1: blendMode = 'avg'
6.3954 	EXP 	window1: blendMode = 'avg'
6.4116 	EXP 	window1: blendMode = 'avg'
6.4281 	EXP 	window1: blendMode = 'avg'
6.4456 	EXP 	window1: blendMode = 'avg'
6.4615 	EXP 	window1: blendMode = 'avg'
6.4787 	EXP 	window1: blendMode = 'avg'
6.4945 	EXP 	window1: blendMode = 'avg'
6.5117 	EXP 	window1: blendMode = 'avg'
6.5280 	EXP 	window1: blendMode = 'avg'
6.5451 	EXP 	window1: blendMode = 'avg'
6.5623 	EXP 	window1: blendMode = 'avg'
6.5782 	EXP 	window1: blendMode = 'avg'
6.5951 	EXP 	window1: blendMode = 'avg'
6.6121 	EXP 	window1: blendMode = 'avg'
6.6285 	EXP 	window1: blendMode = 'avg'
6.6456 	EXP 	window1: blendMode = 'avg'
6.6621 	EXP 	window1: blendMode = 'avg'
6.6796 	DATA 	Keypress: space
6.6823 	EXP 	Imported condition_file/en_trials.csv as conditions, 12 conditions, 4 params
6.6826 	EXP 	Created sequence: sequential, trialTypes=12, nReps=1, seed=None
6.6829 	EXP 	New trial (rep=0, index=0): {'section': u'Language history', 'questionText': u'At what age did you start learning the following languages?', 'language': u'English', 'questionNum': u'1a'}
6.6993 	EXP 	RatingScale rating_lang_hist: reset()
6.7000 	EXP 	window1: blendMode = 'avg'
6.7034 	EXP 	window1: blendMode = 'avg'
6.7036 	EXP 	window1: blendMode = 'avg'
6.7039 	EXP 	window1: blendMode = 'avg'
6.7047 	EXP 	window1: blendMode = 'avg'
6.7050 	EXP 	window1: blendMode = 'avg'
6.7053 	EXP 	window1: blendMode = 'avg'
6.7114 	EXP 	text_lang_his_ins: autoDraw = False
6.7114 	EXP 	text_section_lang_hist: text = u'Language history'
6.7114 	EXP 	text_lang_hist_question: text = u'At what age did you start learning the following languages?'
6.7114 	EXP 	text_lang_hist_lang: text = u'English'
6.7114 	EXP 	text_lang_hist_qnum: text = u'1a'
6.7114 	EXP 	text_section_lang_hist: autoDraw = True
6.7114 	EXP 	text_lang_hist_question: autoDraw = True
6.7114 	EXP 	text_lang_hist_lang: autoDraw = True
6.7114 	EXP 	text_lang_hist_qnum: autoDraw = True
6.7114 	EXP 	rating_lang_hist: autoDraw = True
6.7119 	EXP 	window1: blendMode = 'avg'
6.7122 	EXP 	window1: blendMode = 'avg'
6.7124 	EXP 	window1: blendMode = 'avg'
6.7126 	EXP 	window1: blendMode = 'avg'
6.7132 	EXP 	window1: blendMode = 'avg'
6.7134 	EXP 	window1: blendMode = 'avg'
6.7136 	EXP 	window1: blendMode = 'avg'
6.7289 	EXP 	window1: blendMode = 'avg'
6.7292 	EXP 	window1: blendMode = 'avg'
6.7294 	EXP 	window1: blendMode = 'avg'
6.7296 	EXP 	window1: blendMode = 'avg'
6.7301 	EXP 	window1: blendMode = 'avg'
6.7303 	EXP 	window1: blendMode = 'avg'
6.7304 	EXP 	window1: blendMode = 'avg'
6.7456 	EXP 	window1: blendMode = 'avg'
6.7459 	EXP 	window1: blendMode = 'avg'
6.7461 	EXP 	window1: blendMode = 'avg'
6.7463 	EXP 	window1: blendMode = 'avg'
6.7470 	EXP 	window1: blendMode = 'avg'
6.7471 	EXP 	window1: blendMode = 'avg'
6.7473 	EXP 	window1: blendMode = 'avg'
6.7613 	EXP 	window1: blendMode = 'avg'
6.7616 	EXP 	window1: blendMode = 'avg'
6.7618 	EXP 	window1: blendMode = 'avg'
6.7620 	EXP 	window1: blendMode = 'avg'
6.7625 	EXP 	window1: blendMode = 'avg'
6.7627 	EXP 	window1: blendMode = 'avg'
6.7628 	EXP 	window1: blendMode = 'avg'
6.7790 	EXP 	window1: blendMode = 'avg'
6.7794 	EXP 	window1: blendMode = 'avg'
6.7796 	EXP 	window1: blendMode = 'avg'
6.7798 	EXP 	window1: blendMode = 'avg'
6.7804 	EXP 	window1: blendMode = 'avg'
6.7806 	EXP 	window1: blendMode = 'avg'
6.7808 	EXP 	window1: blendMode = 'avg'
6.7942 	EXP 	window1: blendMode = 'avg'
6.7944 	EXP 	window1: blendMode = 'avg'
6.7946 	EXP 	window1: blendMode = 'avg'
6.7947 	EXP 	window1: blendMode = 'avg'
6.7953 	EXP 	window1: blendMode = 'avg'
6.7954 	EXP 	window1: blendMode = 'avg'
6.7957 	EXP 	window1: blendMode = 'avg'
6.8119 	EXP 	window1: blendMode = 'avg'
6.8122 	EXP 	window1: blendMode = 'avg'
6.8124 	EXP 	window1: blendMode = 'avg'
6.8125 	EXP 	window1: blendMode = 'avg'
6.8131 	EXP 	window1: blendMode = 'avg'
6.8133 	EXP 	window1: blendMode = 'avg'
6.8134 	EXP 	window1: blendMode = 'avg'
6.8289 	EXP 	window1: blendMode = 'avg'
6.8293 	EXP 	window1: blendMode = 'avg'
6.8294 	EXP 	window1: blendMode = 'avg'
6.8296 	EXP 	window1: blendMode = 'avg'
6.8301 	EXP 	window1: blendMode = 'avg'
6.8303 	EXP 	window1: blendMode = 'avg'
6.8304 	EXP 	window1: blendMode = 'avg'
6.8454 	EXP 	window1: blendMode = 'avg'
6.8458 	EXP 	window1: blendMode = 'avg'
6.8459 	EXP 	window1: blendMode = 'avg'
6.8461 	EXP 	window1: blendMode = 'avg'
6.8466 	EXP 	window1: blendMode = 'avg'
6.8468 	EXP 	window1: blendMode = 'avg'
6.8469 	EXP 	window1: blendMode = 'avg'
6.8618 	EXP 	window1: blendMode = 'avg'
6.8621 	EXP 	window1: blendMode = 'avg'
6.8623 	EXP 	window1: blendMode = 'avg'
6.8624 	EXP 	window1: blendMode = 'avg'
6.8630 	EXP 	window1: blendMode = 'avg'
6.8632 	EXP 	window1: blendMode = 'avg'
6.8633 	EXP 	window1: blendMode = 'avg'
6.8789 	EXP 	window1: blendMode = 'avg'
6.8792 	EXP 	window1: blendMode = 'avg'
6.8793 	EXP 	window1: blendMode = 'avg'
6.8795 	EXP 	window1: blendMode = 'avg'
6.8800 	EXP 	window1: blendMode = 'avg'
6.8802 	EXP 	window1: blendMode = 'avg'
6.8803 	EXP 	window1: blendMode = 'avg'
6.8953 	EXP 	window1: blendMode = 'avg'
6.8957 	EXP 	window1: blendMode = 'avg'
6.8959 	EXP 	window1: blendMode = 'avg'
6.8960 	EXP 	window1: blendMode = 'avg'
6.8967 	EXP 	window1: blendMode = 'avg'
6.8968 	EXP 	window1: blendMode = 'avg'
6.8970 	EXP 	window1: blendMode = 'avg'
6.9117 	EXP 	window1: blendMode = 'avg'
6.9120 	EXP 	window1: blendMode = 'avg'
6.9122 	EXP 	window1: blendMode = 'avg'
6.9124 	EXP 	window1: blendMode = 'avg'
6.9129 	EXP 	window1: blendMode = 'avg'
6.9131 	EXP 	window1: blendMode = 'avg'
6.9132 	EXP 	window1: blendMode = 'avg'
6.9279 	EXP 	window1: blendMode = 'avg'
6.9283 	EXP 	window1: blendMode = 'avg'
6.9284 	EXP 	window1: blendMode = 'avg'
6.9286 	EXP 	window1: blendMode = 'avg'
6.9291 	EXP 	window1: blendMode = 'avg'
6.9293 	EXP 	window1: blendMode = 'avg'
6.9294 	EXP 	window1: blendMode = 'avg'
6.9452 	EXP 	window1: blendMode = 'avg'
6.9455 	EXP 	window1: blendMode = 'avg'
6.9457 	EXP 	window1: blendMode = 'avg'
6.9458 	EXP 	window1: blendMode = 'avg'
6.9464 	EXP 	window1: blendMode = 'avg'
6.9466 	EXP 	window1: blendMode = 'avg'
6.9467 	EXP 	window1: blendMode = 'avg'
6.9612 	EXP 	window1: blendMode = 'avg'
6.9615 	EXP 	window1: blendMode = 'avg'
6.9617 	EXP 	window1: blendMode = 'avg'
6.9618 	EXP 	window1: blendMode = 'avg'
6.9624 	EXP 	window1: blendMode = 'avg'
6.9626 	EXP 	window1: blendMode = 'avg'
6.9627 	EXP 	window1: blendMode = 'avg'
6.9794 	EXP 	window1: blendMode = 'avg'
6.9798 	EXP 	window1: blendMode = 'avg'
6.9800 	EXP 	window1: blendMode = 'avg'
6.9801 	EXP 	window1: blendMode = 'avg'
6.9808 	EXP 	window1: blendMode = 'avg'
6.9810 	EXP 	window1: blendMode = 'avg'
6.9812 	EXP 	window1: blendMode = 'avg'
6.9957 	EXP 	window1: blendMode = 'avg'
6.9963 	EXP 	window1: blendMode = 'avg'
6.9966 	EXP 	window1: blendMode = 'avg'
6.9969 	EXP 	window1: blendMode = 'avg'
6.9977 	EXP 	window1: blendMode = 'avg'
6.9979 	EXP 	window1: blendMode = 'avg'
6.9981 	EXP 	window1: blendMode = 'avg'
7.0116 	EXP 	window1: blendMode = 'avg'
7.0119 	EXP 	window1: blendMode = 'avg'
7.0120 	EXP 	window1: blendMode = 'avg'
7.0122 	EXP 	window1: blendMode = 'avg'
7.0127 	EXP 	window1: blendMode = 'avg'
7.0128 	EXP 	window1: blendMode = 'avg'
7.0130 	EXP 	window1: blendMode = 'avg'
7.0289 	EXP 	window1: blendMode = 'avg'
7.0292 	EXP 	window1: blendMode = 'avg'
7.0294 	EXP 	window1: blendMode = 'avg'
7.0295 	EXP 	window1: blendMode = 'avg'
7.0301 	EXP 	window1: blendMode = 'avg'
7.0302 	EXP 	window1: blendMode = 'avg'
7.0304 	EXP 	window1: blendMode = 'avg'
7.0458 	EXP 	window1: blendMode = 'avg'
7.0461 	EXP 	window1: blendMode = 'avg'
7.0463 	EXP 	window1: blendMode = 'avg'
7.0464 	EXP 	window1: blendMode = 'avg'
7.0470 	EXP 	window1: blendMode = 'avg'
7.0472 	EXP 	window1: blendMode = 'avg'
7.0473 	EXP 	window1: blendMode = 'avg'
7.0619 	EXP 	window1: blendMode = 'avg'
7.0622 	EXP 	window1: blendMode = 'avg'
7.0624 	EXP 	window1: blendMode = 'avg'
7.0626 	EXP 	window1: blendMode = 'avg'
7.0632 	EXP 	window1: blendMode = 'avg'
7.0634 	EXP 	window1: blendMode = 'avg'
7.0636 	EXP 	window1: blendMode = 'avg'
7.0782 	EXP 	window1: blendMode = 'avg'
7.0785 	EXP 	window1: blendMode = 'avg'
7.0787 	EXP 	window1: blendMode = 'avg'
7.0788 	EXP 	window1: blendMode = 'avg'
7.0794 	EXP 	window1: blendMode = 'avg'
7.0795 	EXP 	window1: blendMode = 'avg'
7.0797 	EXP 	window1: blendMode = 'avg'
7.0958 	EXP 	window1: blendMode = 'avg'
7.0962 	EXP 	window1: blendMode = 'avg'
7.0963 	EXP 	window1: blendMode = 'avg'
7.0965 	EXP 	window1: blendMode = 'avg'
7.0971 	EXP 	window1: blendMode = 'avg'
7.0973 	EXP 	window1: blendMode = 'avg'
7.0974 	EXP 	window1: blendMode = 'avg'
7.1114 	EXP 	window1: blendMode = 'avg'
7.1117 	EXP 	window1: blendMode = 'avg'
7.1119 	EXP 	window1: blendMode = 'avg'
7.1121 	EXP 	window1: blendMode = 'avg'
7.1127 	EXP 	window1: blendMode = 'avg'
7.1128 	EXP 	window1: blendMode = 'avg'
7.1130 	EXP 	window1: blendMode = 'avg'
7.1292 	EXP 	window1: blendMode = 'avg'
7.1295 	EXP 	window1: blendMode = 'avg'
7.1297 	EXP 	window1: blendMode = 'avg'
7.1298 	EXP 	window1: blendMode = 'avg'
7.1304 	EXP 	window1: blendMode = 'avg'
7.1306 	EXP 	window1: blendMode = 'avg'
7.1308 	EXP 	window1: blendMode = 'avg'
7.1449 	EXP 	window1: blendMode = 'avg'
7.1452 	EXP 	window1: blendMode = 'avg'
7.1453 	EXP 	window1: blendMode = 'avg'
7.1455 	EXP 	window1: blendMode = 'avg'
7.1461 	EXP 	window1: blendMode = 'avg'
7.1462 	EXP 	window1: blendMode = 'avg'
7.1464 	EXP 	window1: blendMode = 'avg'
7.1622 	EXP 	window1: blendMode = 'avg'
7.1625 	EXP 	window1: blendMode = 'avg'
