"","word","participant","language","l1","step","u0s","b0"
"85",5,9,"hungarian","english",7,0.347053279628783,0.847297860387203
"86",6,9,"hungarian","english",7,-0.254619890881052,0.847297860387203
"87",7,9,"hungarian","english",7,0.263522919151261,0.847297860387203
"88",8,9,"hungarian","english",7,-0.574001839930419,0.847297860387203
"89",9,9,"hungarian","english",7,-0.250457743405163,0.847297860387203
"90",10,9,"hungarian","english",7,0.349398240817785,0.847297860387203
"91",1,10,"hungarian","english",7,0.309167931156205,0.847297860387203
"92",2,10,"hungarian","english",7,-0.449538542163241,0.847297860387203
"93",3,10,"hungarian","english",7,0.443824724446951,0.847297860387203
"94",4,10,"hungarian","english",7,-0.115017282548619,0.847297860387203
"95",5,10,"hungarian","english",7,0.347053279628783,0.847297860387203
"96",6,10,"hungarian","english",7,-0.254619890881052,0.847297860387203
"97",7,10,"hungarian","english",7,0.263522919151261,0.847297860387203
"98",8,10,"hungarian","english",7,-0.574001839930419,0.847297860387203
"99",9,10,"hungarian","english",7,-0.250457743405163,0.847297860387203
"100",10,10,"hungarian","english",7,0.349398240817785,0.847297860387203
"101",1,11,"hungarian","english",7,0.309167931156205,0.847297860387203
"102",2,11,"hungarian","english",7,-0.449538542163241,0.847297860387203
"103",3,11,"hungarian","english",7,0.443824724446951,0.847297860387203
"104",4,11,"hungarian","english",7,-0.115017282548619,0.847297860387203
"105",5,11,"hungarian","english",7,0.347053279628783,0.847297860387203
"106",6,11,"hungarian","english",7,-0.254619890881052,0.847297860387203
"107",7,11,"hungarian","english",7,0.263522919151261,0.847297860387203
"108",8,11,"hungarian","english",7,-0.574001839930419,0.847297860387203
"109",9,11,"hungarian","english",7,-0.250457743405163,0.847297860387203
"110",10,11,"hungarian","english",7,0.349398240817785,0.847297860387203
"111",1,12,"hungarian","english",7,0.309167931156205,0.847297860387203
"112",2,12,"hungarian","english",7,-0.449538542163241,0.847297860387203
"113",3,12,"hungarian","english",7,0.443824724446951,0.847297860387203
"114",4,12,"hungarian","english",7,-0.115017282548619,0.847297860387203
"115",5,12,"hungarian","english",7,0.347053279628783,0.847297860387203
"116",6,12,"hungarian","english",7,-0.254619890881052,0.847297860387203
"117",7,12,"hungarian","english",7,0.263522919151261,0.847297860387203
"118",8,12,"hungarian","english",7,-0.574001839930419,0.847297860387203
"119",9,12,"hungarian","english",7,-0.250457743405163,0.847297860387203
"120",10,12,"hungarian","english",7,0.349398240817785,0.847297860387203
"121",1,13,"hungarian","english",7,0.309167931156205,0.847297860387203
"122",2,13,"hungarian","english",7,-0.449538542163241,0.847297860387203
"123",3,13,"hungarian","english",7,0.443824724446951,0.847297860387203
"124",4,13,"hungarian","english",7,-0.115017282548619,0.847297860387203
"125",5,13,"hungarian","english",7,0.347053279628783,0.847297860387203
"126",6,13,"hungarian","english",7,-0.254619890881052,0.847297860387203
"127",7,13,"hungarian","english",7,0.263522919151261,0.847297860387203
"128",8,13,"hungarian","english",7,-0.574001839930419,0.847297860387203
"129",9,13,"hungarian","english",7,-0.250457743405163,0.847297860387203
"130",10,13,"hungarian","english",7,0.349398240817785,0.847297860387203
"131",1,14,"hungarian","english",7,0.309167931156205,0.847297860387203
"132",2,14,"hungarian","english",7,-0.449538542163241,0.847297860387203
"133",3,14,"hungarian","english",7,0.443824724446951,0.847297860387203
"134",4,14,"hungarian","english",7,-0.115017282548619,0.847297860387203
"135",5,14,"hungarian","english",7,0.347053279628783,0.847297860387203
"136",6,14,"hungarian","english",7,-0.254619890881052,0.847297860387203
"137",7,14,"hungarian","english",7,0.263522919151261,0.847297860387203
"138",8,14,"hungarian","english",7,-0.574001839930419,0.847297860387203
"139",9,14,"hungarian","english",7,-0.250457743405163,0.847297860387203
"140",10,14,"hungarian","english",7,0.349398240817785,0.847297860387203
"141",1,15,"hungarian","english",7,0.309167931156205,0.847297860387203
"142",2,15,"hungarian","english",7,-0.449538542163241,0.847297860387203
"143",3,15,"hungarian","english",7,0.443824724446951,0.847297860387203
"144",4,15,"hungarian","english",7,-0.115017282548619,0.847297860387203
"145",5,15,"hungarian","english",7,0.347053279628783,0.847297860387203
"146",6,15,"hungarian","english",7,-0.254619890881052,0.847297860387203
"147",7,15,"hungarian","english",7,0.263522919151261,0.847297860387203
"148",8,15,"hungarian","english",7,-0.574001839930419,0.847297860387203
"149",9,15,"hungarian","english",7,-0.250457743405163,0.847297860387203
"150",10,15,"hungarian","english",7,0.349398240817785,0.847297860387203
"151",1,16,"hungarian","english",7,0.309167931156205,0.847297860387203
"152",2,16,"hungarian","english",7,-0.449538542163241,0.847297860387203
"153",3,16,"hungarian","english",7,0.443824724446951,0.847297860387203
"154",4,16,"hungarian","english",7,-0.115017282548619,0.847297860387203
"155",5,16,"hungarian","english",7,0.347053279628783,0.847297860387203
"156",6,16,"hungarian","english",7,-0.254619890881052,0.847297860387203
"157",7,16,"hungarian","english",7,0.263522919151261,0.847297860387203
"158",8,16,"hungarian","english",7,-0.574001839930419,0.847297860387203
"159",9,16,"hungarian","english",7,-0.250457743405163,0.847297860387203
"160",10,16,"hungarian","english",7,0.349398240817785,0.847297860387203
"161",1,17,"hungarian","english",7,0.309167931156205,0.847297860387203
"162",2,17,"hungarian","english",7,-0.449538542163241,0.847297860387203
"163",3,17,"hungarian","english",7,0.443824724446951,0.847297860387203
"164",4,17,"hungarian","english",7,-0.115017282548619,0.847297860387203
"165",5,17,"hungarian","english",7,0.347053279628783,0.847297860387203
"166",6,17,"hungarian","english",7,-0.254619890881052,0.847297860387203
"167",7,17,"hungarian","english",7,0.263522919151261,0.847297860387203
"168",8,17,"hungarian","english",7,-0.574001839930419,0.847297860387203
"169",9,17,"hungarian","english",7,-0.250457743405163,0.847297860387203
"170",10,17,"hungarian","english",7,0.349398240817785,0.847297860387203
"171",1,18,"hungarian","english",7,0.309167931156205,0.847297860387203
"172",2,18,"hungarian","english",7,-0.449538542163241,0.847297860387203
"173",3,18,"hungarian","english",7,0.443824724446951,0.847297860387203
"174",4,18,"hungarian","english",7,-0.115017282548619,0.847297860387203
"175",5,18,"hungarian","english",7,0.347053279628783,0.847297860387203
"176",6,18,"hungarian","english",7,-0.254619890881052,0.847297860387203
"177",7,18,"hungarian","english",7,0.263522919151261,0.847297860387203
"178",8,18,"hungarian","english",7,-0.574001839930419,0.847297860387203
"179",9,18,"hungarian","english",7,-0.250457743405163,0.847297860387203
"180",10,18,"hungarian","english",7,0.349398240817785,0.847297860387203
"181",1,19,"hungarian","english",7,0.309167931156205,0.847297860387203
"182",2,19,"hungarian","english",7,-0.449538542163241,0.847297860387203
"183",3,19,"hungarian","english",7,0.443824724446951,0.847297860387203
"184",4,19,"hungarian","english",7,-0.115017282548619,0.847297860387203
"185",5,19,"hungarian","english",7,0.347053279628783,0.847297860387203
"186",6,19,"hungarian","english",7,-0.254619890881052,0.847297860387203
"187",7,19,"hungarian","english",7,0.263522919151261,0.847297860387203
"188",8,19,"hungarian","english",7,-0.574001839930419,0.847297860387203
"189",9,19,"hungarian","english",7,-0.250457743405163,0.847297860387203
"190",10,19,"hungarian","english",7,0.349398240817785,0.847297860387203
"191",1,20,"hungarian","english",7,0.309167931156205,0.847297860387203
"192",2,20,"hungarian","english",7,-0.449538542163241,0.847297860387203
"193",3,20,"hungarian","english",7,0.443824724446951,0.847297860387203
"194",4,20,"hungarian","english",7,-0.115017282548619,0.847297860387203
"195",5,20,"hungarian","english",7,0.347053279628783,0.847297860387203
"196",6,20,"hungarian","english",7,-0.254619890881052,0.847297860387203
"197",7,20,"hungarian","english",7,0.263522919151261,0.847297860387203
"198",8,20,"hungarian","english",7,-0.574001839930419,0.847297860387203
"199",9,20,"hungarian","english",7,-0.250457743405163,0.847297860387203
"200",10,20,"hungarian","english",7,0.349398240817785,0.847297860387203
"201",1,21,"hungarian","english",7,0.309167931156205,0.847297860387203
"202",2,21,"hungarian","english",7,-0.449538542163241,0.847297860387203
"203",3,21,"hungarian","english",7,0.443824724446951,0.847297860387203
"204",4,21,"hungarian","english",7,-0.115017282548619,0.847297860387203
"205",5,21,"hungarian","english",7,0.347053279628783,0.847297860387203
"206",6,21,"hungarian","english",7,-0.254619890881052,0.847297860387203
"207",7,21,"hungarian","english",7,0.263522919151261,0.847297860387203
"208",8,21,"hungarian","english",7,-0.574001839930419,0.847297860387203
"209",9,21,"hungarian","english",7,-0.250457743405163,0.847297860387203
"210",10,21,"hungarian","english",7,0.349398240817785,0.847297860387203
"211",1,22,"hungarian","english",7,0.309167931156205,0.847297860387203
"212",2,22,"hungarian","english",7,-0.449538542163241,0.847297860387203
"213",3,22,"hungarian","english",7,0.443824724446951,0.847297860387203
"214",4,22,"hungarian","english",7,-0.115017282548619,0.847297860387203
"215",5,22,"hungarian","english",7,0.347053279628783,0.847297860387203
"216",6,22,"hungarian","english",7,-0.254619890881052,0.847297860387203
"217",7,22,"hungarian","english",7,0.263522919151261,0.847297860387203
"218",8,22,"hungarian","english",7,-0.574001839930419,0.847297860387203
"219",9,22,"hungarian","english",7,-0.250457743405163,0.847297860387203
"220",10,22,"hungarian","english",7,0.349398240817785,0.847297860387203
"221",1,23,"hungarian","english",7,0.309167931156205,0.847297860387203
"222",2,23,"hungarian","english",7,-0.449538542163241,0.847297860387203
"223",3,23,"hungarian","english",7,0.443824724446951,0.847297860387203
"224",4,23,"hungarian","english",7,-0.115017282548619,0.847297860387203
"225",5,23,"hungarian","english",7,0.347053279628783,0.847297860387203
"226",6,23,"hungarian","english",7,-0.254619890881052,0.847297860387203
"227",7,23,"hungarian","english",7,0.263522919151261,0.847297860387203
"228",8,23,"hungarian","english",7,-0.574001839930419,0.847297860387203
"229",9,23,"hungarian","english",7,-0.250457743405163,0.847297860387203
"230",10,23,"hungarian","english",7,0.349398240817785,0.847297860387203
"231",1,24,"hungarian","english",7,0.309167931156205,0.847297860387203
"232",2,24,"hungarian","english",7,-0.449538542163241,0.847297860387203
"233",3,24,"hungarian","english",7,0.443824724446951,0.847297860387203
"234",4,24,"hungarian","english",7,-0.115017282548619,0.847297860387203
"235",5,24,"hungarian","english",7,0.347053279628783,0.847297860387203
"236",6,24,"hungarian","english",7,-0.254619890881052,0.847297860387203
"237",7,24,"hungarian","english",7,0.263522919151261,0.847297860387203
"238",8,24,"hungarian","english",7,-0.574001839930419,0.847297860387203
"239",9,24,"hungarian","english",7,-0.250457743405163,0.847297860387203
"240",10,24,"hungarian","english",7,0.349398240817785,0.847297860387203
"241",1,25,"hungarian","english",7,0.309167931156205,0.847297860387203
"242",2,25,"hungarian","english",7,-0.449538542163241,0.847297860387203
"243",3,25,"hungarian","english",7,0.443824724446951,0.847297860387203
"244",4,25,"hungarian","english",7,-0.115017282548619,0.847297860387203
"245",5,25,"hungarian","english",7,0.347053279628783,0.847297860387203
"246",6,25,"hungarian","english",7,-0.254619890881052,0.847297860387203
"247",7,25,"hungarian","english",7,0.263522919151261,0.847297860387203
"248",8,25,"hungarian","english",7,-0.574001839930419,0.847297860387203
"249",9,25,"hungarian","english",7,-0.250457743405163,0.847297860387203
"250",10,25,"hungarian","english",7,0.349398240817785,0.847297860387203
"251",1,26,"hungarian","english",7,0.309167931156205,0.847297860387203
"252",2,26,"hungarian","english",7,-0.449538542163241,0.847297860387203
"253",3,26,"hungarian","english",7,0.443824724446951,0.847297860387203
"254",4,26,"hungarian","english",7,-0.115017282548619,0.847297860387203
"255",5,26,"hungarian","english",7,0.347053279628783,0.847297860387203
"256",6,26,"hungarian","english",7,-0.254619890881052,0.847297860387203
"257",7,26,"hungarian","english",7,0.263522919151261,0.847297860387203
"258",8,26,"hungarian","english",7,-0.574001839930419,0.847297860387203
"259",9,26,"hungarian","english",7,-0.250457743405163,0.847297860387203
"260",10,26,"hungarian","english",7,0.349398240817785,0.847297860387203
"261",1,27,"hungarian","english",7,0.309167931156205,0.847297860387203
"262",2,27,"hungarian","english",7,-0.449538542163241,0.847297860387203
"263",3,27,"hungarian","english",7,0.443824724446951,0.847297860387203
"264",4,27,"hungarian","english",7,-0.115017282548619,0.847297860387203
"265",5,27,"hungarian","english",7,0.347053279628783,0.847297860387203
"266",6,27,"hungarian","english",7,-0.254619890881052,0.847297860387203
"267",7,27,"hungarian","english",7,0.263522919151261,0.847297860387203
"268",8,27,"hungarian","english",7,-0.574001839930419,0.847297860387203
"269",9,27,"hungarian","english",7,-0.250457743405163,0.847297860387203
"270",10,27,"hungarian","english",7,0.349398240817785,0.847297860387203
"271",1,28,"hungarian","english",7,0.309167931156205,0.847297860387203
"272",2,28,"hungarian","english",7,-0.449538542163241,0.847297860387203
"273",3,28,"hungarian","english",7,0.443824724446951,0.847297860387203
"274",4,28,"hungarian","english",7,-0.115017282548619,0.847297860387203
"275",5,28,"hungarian","english",7,0.347053279628783,0.847297860387203
"276",6,28,"hungarian","english",7,-0.254619890881052,0.847297860387203
"277",7,28,"hungarian","english",7,0.263522919151261,0.847297860387203
"278",8,28,"hungarian","english",7,-0.574001839930419,0.847297860387203
"279",9,28,"hungarian","english",7,-0.250457743405163,0.847297860387203
"280",10,28,"hungarian","english",7,0.349398240817785,0.847297860387203
"281",1,29,"hungarian","english",7,0.309167931156205,0.847297860387203
"282",2,29,"hungarian","english",7,-0.449538542163241,0.847297860387203
"283",3,29,"hungarian","english",7,0.443824724446951,0.847297860387203
"284",4,29,"hungarian","english",7,-0.115017282548619,0.847297860387203
"285",5,29,"hungarian","english",7,0.347053279628783,0.847297860387203
"286",6,29,"hungarian","english",7,-0.254619890881052,0.847297860387203
"287",7,29,"hungarian","english",7,0.263522919151261,0.847297860387203
"288",8,29,"hungarian","english",7,-0.574001839930419,0.847297860387203
"289",9,29,"hungarian","english",7,-0.250457743405163,0.847297860387203
"290",10,29,"hungarian","english",7,0.349398240817785,0.847297860387203
"291",1,30,"hungarian","english",7,0.309167931156205,0.847297860387203
"292",2,30,"hungarian","english",7,-0.449538542163241,0.847297860387203
"293",3,30,"hungarian","english",7,0.443824724446951,0.847297860387203
"294",4,30,"hungarian","english",7,-0.115017282548619,0.847297860387203
"295",5,30,"hungarian","english",7,0.347053279628783,0.847297860387203
"296",6,30,"hungarian","english",7,-0.254619890881052,0.847297860387203
"297",7,30,"hungarian","english",7,0.263522919151261,0.847297860387203
"298",8,30,"hungarian","english",7,-0.574001839930419,0.847297860387203
"299",9,30,"hungarian","english",7,-0.250457743405163,0.847297860387203
"300",10,30,"hungarian","english",7,0.349398240817785,0.847297860387203
"301",1,31,"hungarian","english",7,0.309167931156205,0.847297860387203
"302",2,31,"hungarian","english",7,-0.449538542163241,0.847297860387203
"303",3,31,"hungarian","english",7,0.443824724446951,0.847297860387203
"304",4,31,"hungarian","english",7,-0.115017282548619,0.847297860387203
"305",5,31,"hungarian","english",7,0.347053279628783,0.847297860387203
"306",6,31,"hungarian","english",7,-0.254619890881052,0.847297860387203
"307",7,31,"hungarian","english",7,0.263522919151261,0.847297860387203
"308",8,31,"hungarian","english",7,-0.574001839930419,0.847297860387203
"309",9,31,"hungarian","english",7,-0.250457743405163,0.847297860387203
"310",10,31,"hungarian","english",7,0.349398240817785,0.847297860387203
"311",1,32,"hungarian","english",7,0.309167931156205,0.847297860387203
"312",2,32,"hungarian","english",7,-0.449538542163241,0.847297860387203
"313",3,32,"hungarian","english",7,0.443824724446951,0.847297860387203
"314",4,32,"hungarian","english",7,-0.115017282548619,0.847297860387203
"315",5,32,"hungarian","english",7,0.347053279628783,0.847297860387203
"316",6,32,"hungarian","english",7,-0.254619890881052,0.847297860387203
"317",7,32,"hungarian","english",7,0.263522919151261,0.847297860387203
"318",8,32,"hungarian","english",7,-0.574001839930419,0.847297860387203
"319",9,32,"hungarian","english",7,-0.250457743405163,0.847297860387203
"320",10,32,"hungarian","english",7,0.349398240817785,0.847297860387203
"321",1,33,"hungarian","english",7,0.309167931156205,0.847297860387203
"322",2,33,"hungarian","english",7,-0.449538542163241,0.847297860387203
"323",3,33,"hungarian","english",7,0.443824724446951,0.847297860387203
"324",4,33,"hungarian","english",7,-0.115017282548619,0.847297860387203
"325",5,33,"hungarian","english",7,0.347053279628783,0.847297860387203
"326",6,33,"hungarian","english",7,-0.254619890881052,0.847297860387203
"327",7,33,"hungarian","english",7,0.263522919151261,0.847297860387203
"328",8,33,"hungarian","english",7,-0.574001839930419,0.847297860387203
"329",9,33,"hungarian","english",7,-0.250457743405163,0.847297860387203
"330",10,33,"hungarian","english",7,0.349398240817785,0.847297860387203
"331",1,34,"hungarian","english",7,0.309167931156205,0.847297860387203
"332",2,34,"hungarian","english",7,-0.449538542163241,0.847297860387203
"333",3,34,"hungarian","english",7,0.443824724446951,0.847297860387203
"334",4,34,"hungarian","english",7,-0.115017282548619,0.847297860387203
"335",5,34,"hungarian","english",7,0.347053279628783,0.847297860387203
"336",6,34,"hungarian","english",7,-0.254619890881052,0.847297860387203
"337",7,34,"hungarian","english",7,0.263522919151261,0.847297860387203
"338",8,34,"hungarian","english",7,-0.574001839930419,0.847297860387203
"339",9,34,"hungarian","english",7,-0.250457743405163,0.847297860387203
"340",10,34,"hungarian","english",7,0.349398240817785,0.847297860387203
"341",1,35,"hungarian","english",7,0.309167931156205,0.847297860387203
"342",2,35,"hungarian","english",7,-0.449538542163241,0.847297860387203
"343",3,35,"hungarian","english",7,0.443824724446951,0.847297860387203
"344",4,35,"hungarian","english",7,-0.115017282548619,0.847297860387203
"345",5,35,"hungarian","english",7,0.347053279628783,0.847297860387203
"346",6,35,"hungarian","english",7,-0.254619890881052,0.847297860387203
"347",7,35,"hungarian","english",7,0.263522919151261,0.847297860387203
"348",8,35,"hungarian","english",7,-0.574001839930419,0.847297860387203
"349",9,35,"hungarian","english",7,-0.250457743405163,0.847297860387203
"350",10,35,"hungarian","english",7,0.349398240817785,0.847297860387203
"351",1,36,"hungarian","english",7,0.309167931156205,0.847297860387203
"352",2,36,"hungarian","english",7,-0.449538542163241,0.847297860387203
"353",3,36,"hungarian","english",7,0.443824724446951,0.847297860387203
"354",4,36,"hungarian","english",7,-0.115017282548619,0.847297860387203
"355",5,36,"hungarian","english",7,0.347053279628783,0.847297860387203
"356",6,36,"hungarian","english",7,-0.254619890881052,0.847297860387203
"357",7,36,"hungarian","english",7,0.263522919151261,0.847297860387203
"358",8,36,"hungarian","english",7,-0.574001839930419,0.847297860387203
"359",9,36,"hungarian","english",7,-0.250457743405163,0.847297860387203
"360",10,36,"hungarian","english",7,0.349398240817785,0.847297860387203
"361",1,37,"hungarian","english",7,0.309167931156205,0.847297860387203
"362",2,37,"hungarian","english",7,-0.449538542163241,0.847297860387203
"363",3,37,"hungarian","english",7,0.443824724446951,0.847297860387203
"364",4,37,"hungarian","english",7,-0.115017282548619,0.847297860387203
"365",5,37,"hungarian","english",7,0.347053279628783,0.847297860387203
"366",6,37,"hungarian","english",7,-0.254619890881052,0.847297860387203
"367",7,37,"hungarian","english",7,0.263522919151261,0.847297860387203
"368",8,37,"hungarian","english",7,-0.574001839930419,0.847297860387203
"369",9,37,"hungarian","english",7,-0.250457743405163,0.847297860387203
"370",10,37,"hungarian","english",7,0.349398240817785,0.847297860387203
"371",1,38,"hungarian","english",7,0.309167931156205,0.847297860387203
"372",2,38,"hungarian","english",7,-0.449538542163241,0.847297860387203
"373",3,38,"hungarian","english",7,0.443824724446951,0.847297860387203
"374",4,38,"hungarian","english",7,-0.115017282548619,0.847297860387203
"375",5,38,"hungarian","english",7,0.347053279628783,0.847297860387203
"376",6,38,"hungarian","english",7,-0.254619890881052,0.847297860387203
"377",7,38,"hungarian","english",7,0.263522919151261,0.847297860387203
"378",8,38,"hungarian","english",7,-0.574001839930419,0.847297860387203
"379",9,38,"hungarian","english",7,-0.250457743405163,0.847297860387203
"380",10,38,"hungarian","english",7,0.349398240817785,0.847297860387203
"381",1,39,"hungarian","english",7,0.309167931156205,0.847297860387203
"382",2,39,"hungarian","english",7,-0.449538542163241,0.847297860387203
"383",3,39,"hungarian","english",7,0.443824724446951,0.847297860387203
"384",4,39,"hungarian","english",7,-0.115017282548619,0.847297860387203
"385",5,39,"hungarian","english",7,0.347053279628783,0.847297860387203
"386",6,39,"hungarian","english",7,-0.254619890881052,0.847297860387203
"387",7,39,"hungarian","english",7,0.263522919151261,0.847297860387203
"388",8,39,"hungarian","english",7,-0.574001839930419,0.847297860387203
"389",9,39,"hungarian","english",7,-0.250457743405163,0.847297860387203
"390",10,39,"hungarian","english",7,0.349398240817785,0.847297860387203
"391",1,40,"hungarian","english",7,0.309167931156205,0.847297860387203
"392",2,40,"hungarian","english",7,-0.449538542163241,0.847297860387203
"393",3,40,"hungarian","english",7,0.443824724446951,0.847297860387203
"394",4,40,"hungarian","english",7,-0.115017282548619,0.847297860387203
"395",5,40,"hungarian","english",7,0.347053279628783,0.847297860387203
"396",6,40,"hungarian","english",7,-0.254619890881052,0.847297860387203
"397",7,40,"hungarian","english",7,0.263522919151261,0.847297860387203
"398",8,40,"hungarian","english",7,-0.574001839930419,0.847297860387203
"399",9,40,"hungarian","english",7,-0.250457743405163,0.847297860387203
"400",10,40,"hungarian","english",7,0.349398240817785,0.847297860387203
"401",1,41,"hungarian","english",7,0.309167931156205,0.847297860387203
"402",2,41,"hungarian","english",7,-0.449538542163241,0.847297860387203
"403",3,41,"hungarian","english",7,0.443824724446951,0.847297860387203
"404",4,41,"hungarian","english",7,-0.115017282548619,0.847297860387203
"405",5,41,"hungarian","english",7,0.347053279628783,0.847297860387203
"406",6,41,"hungarian","english",7,-0.254619890881052,0.847297860387203
"407",7,41,"hungarian","english",7,0.263522919151261,0.847297860387203
"408",8,41,"hungarian","english",7,-0.574001839930419,0.847297860387203
"409",9,41,"hungarian","english",7,-0.250457743405163,0.847297860387203
"410",10,41,"hungarian","english",7,0.349398240817785,0.847297860387203
"411",1,42,"hungarian","english",7,0.309167931156205,0.847297860387203
"412",2,42,"hungarian","english",7,-0.449538542163241,0.847297860387203
"413",3,42,"hungarian","english",7,0.443824724446951,0.847297860387203
"414",4,42,"hungarian","english",7,-0.115017282548619,0.847297860387203
"415",5,42,"hungarian","english",7,0.347053279628783,0.847297860387203
"416",6,42,"hungarian","english",7,-0.254619890881052,0.847297860387203
