"","word","participant","language","l1","step","u0s","b0","u0p","logodds","probability","response"
"48",8,"5","french","english",1,-0.376889218093206,-2.19722457733622,-0.637081040543536,-3.21119483597296,0.0387466078918119,0
"49",9,"5","french","english",1,-0.625853798806966,-2.19722457733622,-0.637081040543536,-3.46015941668672,0.03046732389211,0
"50",10,"5","french","english",1,0.0295640770113542,-2.19722457733622,-0.637081040543536,-2.8047415408684,0.0570684891260513,0
"51",1,"6","french","english",1,-0.0454978233338815,-2.19722457733622,-0.268985220558394,-2.5117076212285,0.0750414969858869,0
"52",2,"6","french","english",1,0.0638194868742747,-2.19722457733622,-0.268985220558394,-2.40239031102034,0.0829906048424844,0
"53",3,"6","french","english",1,-0.133739075961057,-2.19722457733622,-0.268985220558394,-2.59994887385567,0.0691417108075218,0
"54",4,"6","french","english",1,0.680551477025408,-2.19722457733622,-0.268985220558394,-1.78565832086921,0.143605851347521,0
"55",5,"6","french","english",1,-0.16058589878316,-2.19722457733622,-0.268985220558394,-2.62679569667777,0.0674336785273531,0
"56",6,"6","french","english",1,-0.622485582574923,-2.19722457733622,-0.268985220558394,-3.08869538046954,0.0435759753613735,0
"57",7,"6","french","english",1,0.483746654825741,-2.19722457733622,-0.268985220558394,-1.98246314306887,0.121056510235888,0
"58",8,"6","french","english",1,-0.376889218093206,-2.19722457733622,-0.268985220558394,-2.84309901598782,0.0550391360553528,0
"59",9,"6","french","english",1,-0.625853798806966,-2.19722457733622,-0.268985220558394,-3.09206359670158,0.0434358134521591,0
"60",10,"6","french","english",1,0.0295640770113542,-2.19722457733622,-0.268985220558394,-2.43664572088326,0.0804206228100309,0
"61",1,"7","french","english",1,-0.0454978233338815,-2.19722457733622,0.186318373549061,-2.05640402712104,0.113406887594277,0
"62",2,"7","french","english",1,0.0638194868742747,-2.19722457733622,0.186318373549061,-1.94708671691288,0.124871369658789,0
"63",3,"7","french","english",1,-0.133739075961057,-2.19722457733622,0.186318373549061,-2.14464527974822,0.10483266267999,0
"64",4,"7","french","english",1,0.680551477025408,-2.19722457733622,0.186318373549061,-1.33035472676175,0.209100695300972,0
"65",5,"7","french","english",1,-0.16058589878316,-2.19722457733622,0.186318373549061,-2.17149210257032,0.102339877956024,0
"66",6,"7","french","english",1,-0.622485582574923,-2.19722457733622,0.186318373549061,-2.63339178636208,0.0670200560078328,0
"67",7,"7","french","english",1,0.483746654825741,-2.19722457733622,0.186318373549061,-1.52715954896142,0.178409657856351,0
"68",8,"7","french","english",1,-0.376889218093206,-2.19722457733622,0.186318373549061,-2.38779542188036,0.0841081035802451,0
"69",9,"7","french","english",1,-0.625853798806966,-2.19722457733622,0.186318373549061,-2.63676000259412,0.0668097538406419,0
"70",10,"7","french","english",1,0.0295640770113542,-2.19722457733622,0.186318373549061,-1.9813421267758,0.121175839101309,1
"71",1,"8","french","english",1,-0.0454978233338815,-2.19722457733622,-0.0350175961783451,-2.27773999684845,0.092983380821361,0
"72",2,"8","french","english",1,0.0638194868742747,-2.19722457733622,-0.0350175961783451,-2.16842268664029,0.102622198606028,0
"73",3,"8","french","english",1,-0.133739075961057,-2.19722457733622,-0.0350175961783451,-2.36598124947562,0.085803852180578,0
"74",4,"8","french","english",1,0.680551477025408,-2.19722457733622,-0.0350175961783451,-1.55169069648916,0.174842213191343,0
"75",5,"8","french","english",1,-0.16058589878316,-2.19722457733622,-0.0350175961783451,-2.39282807229773,0.0837212292971294,0
"76",6,"8","french","english",1,-0.622485582574923,-2.19722457733622,-0.0350175961783451,-2.85472775608949,0.0544374473833877,0
"77",7,"8","french","english",1,0.483746654825741,-2.19722457733622,-0.0350175961783451,-1.74849551868882,0.148237057589818,0
"78",8,"8","french","english",1,-0.376889218093206,-2.19722457733622,-0.0350175961783451,-2.60913139160777,0.0685530466520799,1
"79",9,"8","french","english",1,-0.625853798806966,-2.19722457733622,-0.0350175961783451,-2.85809597232153,0.0542643317487622,0
"80",10,"8","french","english",1,0.0295640770113542,-2.19722457733622,-0.0350175961783451,-2.20267809650321,0.0995102528270004,0
"81",1,"9","french","english",1,-0.0454978233338815,-2.19722457733622,0.498811733131464,-1.74391066753864,0.14881688800554,0
"82",2,"9","french","english",1,0.0638194868742747,-2.19722457733622,0.498811733131464,-1.63459335733048,0.163202088572403,0
"83",3,"9","french","english",1,-0.133739075961057,-2.19722457733622,0.498811733131464,-1.83215192016581,0.137982117763471,0
"84",4,"9","french","english",1,0.680551477025408,-2.19722457733622,0.498811733131464,-1.01786136717935,0.265444189567383,0
"85",5,"9","french","english",1,-0.16058589878316,-2.19722457733622,0.498811733131464,-1.85899874298792,0.134819799298069,0
"86",6,"9","french","english",1,-0.622485582574923,-2.19722457733622,0.498811733131464,-2.32089842677968,0.0894068884606095,0
"87",7,"9","french","english",1,0.483746654825741,-2.19722457733622,0.498811733131464,-1.21466618937902,0.228876464025634,0
"88",8,"9","french","english",1,-0.376889218093206,-2.19722457733622,0.498811733131464,-2.07530206229796,0.111520607201988,0
"89",9,"9","french","english",1,-0.625853798806966,-2.19722457733622,0.498811733131464,-2.32426664301172,0.0891330498414639,0
"90",10,"9","french","english",1,0.0295640770113542,-2.19722457733622,0.498811733131464,-1.6688487671934,0.158577728426088,0
"91",1,"10","french","english",1,-0.0454978233338815,-2.19722457733622,0.0890614893846035,-2.1536609112855,0.103989619997746,0
"92",2,"10","french","english",1,0.0638194868742747,-2.19722457733622,0.0890614893846035,-2.04434360107734,0.114625177846389,0
"93",3,"10","french","english",1,-0.133739075961057,-2.19722457733622,0.0890614893846035,-2.24190216391267,0.0960502601262778,0
"94",4,"10","french","english",1,0.680551477025408,-2.19722457733622,0.0890614893846035,-1.42761161092621,0.193471095714635,0
"95",5,"10","french","english",1,-0.16058589878316,-2.19722457733622,0.0890614893846035,-2.26874898673478,0.0937444398438975,0
"96",6,"10","french","english",1,-0.622485582574923,-2.19722457733622,0.0890614893846035,-2.73064867052654,0.0611888894569098,0
"97",7,"10","french","english",1,0.483746654825741,-2.19722457733622,0.0890614893846035,-1.62441643312588,0.164596690332541,0
"98",8,"10","french","english",1,-0.376889218093206,-2.19722457733622,0.0890614893846035,-2.48505230604482,0.0769127351042917,0
"99",9,"10","french","english",1,-0.625853798806966,-2.19722457733622,0.0890614893846035,-2.73401688675858,0.0609956886534096,0
"100",10,"10","french","english",1,0.0295640770113542,-2.19722457733622,0.0890614893846035,-2.07859901094026,0.111194351292453,0
"101",1,"11","french","english",1,-0.0454978233338815,-2.19722457733622,-0.00490874176866481,-2.24763114243877,0.09555399364034,0
"102",2,"11","french","english",1,0.0638194868742747,-2.19722457733622,-0.00490874176866481,-2.13831383223061,0.105428311600683,0
"103",3,"11","french","english",1,-0.133739075961057,-2.19722457733622,-0.00490874176866481,-2.33587239506594,0.0881952801955947,0
"104",4,"11","french","english",1,0.680551477025408,-2.19722457733622,-0.00490874176866481,-1.52158184207948,0.179228703217436,0
"105",5,"11","french","english",1,-0.16058589878316,-2.19722457733622,-0.00490874176866481,-2.36271921788804,0.0860600769616049,0
"106",6,"11","french","english",1,-0.622485582574923,-2.19722457733622,-0.00490874176866481,-2.82461890167981,0.056008224817802,0
"107",7,"11","french","english",1,0.483746654825741,-2.19722457733622,-0.00490874176866481,-1.71838666427914,0.152079088218445,0
"108",8,"11","french","english",1,-0.376889218093206,-2.19722457733622,-0.00490874176866481,-2.57902253719809,0.0705007575371852,0
"109",9,"11","french","english",1,-0.625853798806966,-2.19722457733622,-0.00490874176866481,-2.82798711791185,0.0558304089196318,0
"110",10,"11","french","english",1,0.0295640770113542,-2.19722457733622,-0.00490874176866481,-2.17256924209353,0.102240967372755,0
"111",1,"12","french","english",1,-0.0454978233338815,-2.19722457733622,0.743394902115199,-1.4993274985549,0.182525846432956,1
"112",2,"12","french","english",1,0.0638194868742747,-2.19722457733622,0.743394902115199,-1.39001018834675,0.199406130342131,0
"113",3,"12","french","english",1,-0.133739075961057,-2.19722457733622,0.743394902115199,-1.58756875118208,0.169726231608876,0
"114",4,"12","french","english",1,0.680551477025408,-2.19722457733622,0.743394902115199,-0.773278198195613,0.315770393171775,0
"115",5,"12","french","english",1,-0.16058589878316,-2.19722457733622,0.743394902115199,-1.61441557400418,0.165976471393183,0
"116",6,"12","french","english",1,-0.622485582574923,-2.19722457733622,0.743394902115199,-2.07631525779594,0.111420255488622,0
"117",7,"12","french","english",1,0.483746654825741,-2.19722457733622,0.743394902115199,-0.97008302039528,0.274863954793665,0
"118",8,"12","french","english",1,-0.376889218093206,-2.19722457733622,0.743394902115199,-1.83071889331423,0.138152654794391,0
"119",9,"12","french","english",1,-0.625853798806966,-2.19722457733622,0.743394902115199,-2.07968347402799,0.111087218806227,0
"120",10,"12","french","english",1,0.0295640770113542,-2.19722457733622,0.743394902115199,-1.42426559820967,0.193993743207684,0
"121",1,"13","french","english",1,-0.0454978233338815,-2.19722457733622,-0.783863068254432,-3.02658546892453,0.0462391785737223,0
"122",2,"13","french","english",1,0.0638194868742747,-2.19722457733622,-0.783863068254432,-2.91726815871638,0.0513065080981488,0
"123",3,"13","french","english",1,-0.133739075961057,-2.19722457733622,-0.783863068254432,-3.11482672155171,0.0424997934216172,0
"124",4,"13","french","english",1,0.680551477025408,-2.19722457733622,-0.783863068254432,-2.30053616856524,0.0910785655002083,0
"125",5,"13","french","english",1,-0.16058589878316,-2.19722457733622,-0.783863068254432,-3.14167354437381,0.0414206202824833,0
"126",6,"13","french","english",1,-0.622485582574923,-2.19722457733622,-0.783863068254432,-3.60357322816557,0.0265046404727884,0
"127",7,"13","french","english",1,0.483746654825741,-2.19722457733622,-0.783863068254432,-2.49734099076491,0.0760447968068516,0
"128",8,"13","french","english",1,-0.376889218093206,-2.19722457733622,-0.783863068254432,-3.35797686368386,0.03363492051154,0
"129",9,"13","french","english",1,-0.625853798806966,-2.19722457733622,-0.783863068254432,-3.60694144439762,0.0264178717346721,0
"130",10,"13","french","english",1,0.0295640770113542,-2.19722457733622,-0.783863068254432,-2.9515235685793,0.0496645528333856,0
"131",1,"14","french","english",1,-0.0454978233338815,-2.19722457733622,0.533494358766001,-1.7092280419041,0.153263869085293,0
"132",2,"14","french","english",1,0.0638194868742747,-2.19722457733622,0.533494358766001,-1.59991073169594,0.167994091712539,0
"133",3,"14","french","english",1,-0.133739075961057,-2.19722457733622,0.533494358766001,-1.79746929453128,0.14215940531343,1
"134",4,"14","french","english",1,0.680551477025408,-2.19722457733622,0.533494358766001,-0.983178741544811,0.272261507393921,1
"135",5,"14","french","english",1,-0.16058589878316,-2.19722457733622,0.533494358766001,-1.82431611735338,0.138916778643106,0
"136",6,"14","french","english",1,-0.622485582574923,-2.19722457733622,0.533494358766001,-2.28621580114514,0.0922710146967176,0
"137",7,"14","french","english",1,0.483746654825741,-2.19722457733622,0.533494358766001,-1.17998356374448,0.235055151531589,0
"138",8,"14","french","english",1,-0.376889218093206,-2.19722457733622,0.533494358766001,-2.04061943666342,0.1150036720911,0
"139",9,"14","french","english",1,-0.625853798806966,-2.19722457733622,0.533494358766001,-2.28958401737719,0.0919892899231293,0
"140",10,"14","french","english",1,0.0295640770113542,-2.19722457733622,0.533494358766001,-1.63416614155886,0.163260440615088,1
"141",1,"15","french","english",1,-0.0454978233338815,-2.19722457733622,-0.269043653763795,-2.5117660544339,0.0750374412219938,0
"142",2,"15","french","english",1,0.0638194868742747,-2.19722457733622,-0.269043653763795,-2.40244874422574,0.0829861579990086,1
"143",3,"15","french","english",1,-0.133739075961057,-2.19722457733622,-0.269043653763795,-2.60000730706107,0.0691379500748048,0
"144",4,"15","french","english",1,0.680551477025408,-2.19722457733622,-0.269043653763795,-1.78571675407461,0.143598665193959,0
"145",5,"15","french","english",1,-0.16058589878316,-2.19722457733622,-0.269043653763795,-2.62685412988318,0.0674300039676182,0
"146",6,"15","french","english",1,-0.622485582574923,-2.19722457733622,-0.269043653763795,-3.08875381367494,0.0435735400992099,1
"147",7,"15","french","english",1,0.483746654825741,-2.19722457733622,-0.269043653763795,-1.98252157627427,0.121050292973479,1
"148",8,"15","french","english",1,-0.376889218093206,-2.19722457733622,-0.269043653763795,-2.84315744919322,0.0550360970333163,0
"149",9,"15","french","english",1,-0.625853798806966,-2.19722457733622,-0.269043653763795,-3.09212202990698,0.0434333856672895,0
"150",10,"15","french","english",1,0.0295640770113542,-2.19722457733622,-0.269043653763795,-2.43670415408866,0.0804163015965929,0
"151",1,"16","french","english",1,-0.0454978233338815,-2.19722457733622,-0.463543540911377,-2.70626594158148,0.0626046281026488,0
"152",2,"16","french","english",1,0.0638194868742747,-2.19722457733622,-0.463543540911377,-2.59694863137332,0.0693350596108323,0
"153",3,"16","french","english",1,-0.133739075961057,-2.19722457733622,-0.463543540911377,-2.79450719420865,0.0576217195073632,0
"154",4,"16","french","english",1,0.680551477025408,-2.19722457733622,-0.463543540911377,-1.98021664122219,0.121295745706875,0
"155",5,"16","french","english",1,-0.16058589878316,-2.19722457733622,-0.463543540911377,-2.82135401703076,0.0561810939596315,0
"156",6,"16","french","english",1,-0.622485582574923,-2.19722457733622,-0.463543540911377,-3.28325370082252,0.0361501753109406,0
"157",7,"16","french","english",1,0.483746654825741,-2.19722457733622,-0.463543540911377,-2.17702146342186,0.101833031078608,0
"158",8,"16","french","english",1,-0.376889218093206,-2.19722457733622,-0.463543540911377,-3.0376573363408,0.0457533426469372,0
"159",9,"16","french","english",1,-0.625853798806966,-2.19722457733622,-0.463543540911377,-3.28662191705456,0.036032998588539,0
"160",10,"16","french","english",1,0.0295640770113542,-2.19722457733622,-0.463543540911377,-2.63120404123624,0.0671569817886715,0
"161",1,"17","french","english",1,-0.0454978233338815,-2.19722457733622,0.439047554084625,-1.80367484658548,0.141404316736937,0
"162",2,"17","french","english",1,0.0638194868742747,-2.19722457733622,0.439047554084625,-1.69435753637732,0.155203640887775,0
"163",3,"17","french","english",1,-0.133739075961057,-2.19722457733622,0.439047554084625,-1.89191609921265,0.131026151359405,0
"164",4,"17","french","english",1,0.680551477025408,-2.19722457733622,0.439047554084625,-1.07762554622619,0.253955622933196,0
"165",5,"17","french","english",1,-0.16058589878316,-2.19722457733622,0.439047554084625,-1.91876292203476,0.127999580096129,1
"166",6,"17","french","english",1,-0.622485582574923,-2.19722457733622,0.439047554084625,-2.38066260582652,0.0846592049311725,0
"167",7,"17","french","english",1,0.483746654825741,-2.19722457733622,0.439047554084625,-1.27443036842585,0.218499789438697,1
"168",8,"17","french","english",1,-0.376889218093206,-2.19722457733622,0.439047554084625,-2.1350662413448,0.10573499495005,0
"169",9,"17","french","english",1,-0.625853798806966,-2.19722457733622,0.439047554084625,-2.38403082205856,0.0843985599159873,0
"170",10,"17","french","english",1,0.0295640770113542,-2.19722457733622,0.439047554084625,-1.72861294624024,0.15076508512482,0
"171",1,"18","french","english",1,-0.0454978233338815,-2.19722457733622,-0.0948720135372326,-2.33759441420733,0.0880568989666866,0
"172",2,"18","french","english",1,0.0638194868742747,-2.19722457733622,-0.0948720135372326,-2.22827710399918,0.0972397791270831,0
"173",3,"18","french","english",1,-0.133739075961057,-2.19722457733622,-0.0948720135372326,-2.42583566683451,0.0812236949724691,0
"174",4,"18","french","english",1,0.680551477025408,-2.19722457733622,-0.0948720135372326,-1.61154511384804,0.166374205336813,0
"175",5,"18","french","english",1,-0.16058589878316,-2.19722457733622,-0.0948720135372326,-2.45268248965661,0.0792426050752751,0
"176",6,"18","french","english",1,-0.622485582574923,-2.19722457733622,-0.0948720135372326,-2.91458217344838,0.0514374038236065,0
"177",7,"18","french","english",1,0.483746654825741,-2.19722457733622,-0.0948720135372326,-1.80834993604771,0.140837669162838,0
"178",8,"18","french","english",1,-0.376889218093206,-2.19722457733622,-0.0948720135372326,-2.66898580896666,0.0648284275206752,1
"179",9,"18","french","english",1,-0.625853798806966,-2.19722457733622,-0.0948720135372326,-2.91795038968042,0.0512733112489099,1
"180",10,"18","french","english",1,0.0295640770113542,-2.19722457733622,-0.0948720135372326,-2.2625325138621,0.0942739045689415,0
"181",1,"19","french","english",1,-0.0454978233338815,-2.19722457733622,-0.807141803374675,-3.04986420404478,0.0452233365442582,0
"182",2,"19","french","english",1,0.0638194868742747,-2.19722457733622,-0.807141803374675,-2.94054689383662,0.0501851981825879,1
"183",3,"19","french","english",1,-0.133739075961057,-2.19722457733622,-0.807141803374675,-3.13810545667195,0.0415625230732905,0
"184",4,"19","french","english",1,0.680551477025408,-2.19722457733622,-0.807141803374675,-2.32381490368549,0.0891697326195346,0
"185",5,"19","french","english",1,-0.16058589878316,-2.19722457733622,-0.807141803374675,-3.16495227949405,0.040506142689761,0
"186",6,"19","french","english",1,-0.622485582574923,-2.19722457733622,-0.807141803374675,-3.62685196328582,0.025910574033986,0
"187",7,"19","french","english",1,0.483746654825741,-2.19722457733622,-0.807141803374675,-2.52061972588515,0.074425243389499,0
"188",8,"19","french","english",1,-0.376889218093206,-2.19722457733622,-0.807141803374675,-3.3812555988041,0.0328864371491716,0
"189",9,"19","french","english",1,-0.625853798806966,-2.19722457733622,-0.807141803374675,-3.63022017951786,0.0258256985088507,0
"190",10,"19","french","english",1,0.0295640770113542,-2.19722457733622,-0.807141803374675,-2.97480230369954,0.0485772905710306,0
"191",1,"20","french","english",1,-0.0454978233338815,-2.19722457733622,0.636017898125711,-1.60670450254439,0.167046652911923,0
"192",2,"20","french","english",1,0.0638194868742747,-2.19722457733622,0.636017898125711,-1.49738719233623,0.182815538196211,0
"193",3,"20","french","english",1,-0.133739075961057,-2.19722457733622,0.636017898125711,-1.69494575517157,0.155126531944795,0
"194",4,"20","french","english",1,0.680551477025408,-2.19722457733622,0.636017898125711,-0.880655202185101,0.293042023317254,0
"195",5,"20","french","english",1,-0.16058589878316,-2.19722457733622,0.636017898125711,-1.72179257799367,0.15164041235568,0
"196",6,"20","french","english",1,-0.622485582574923,-2.19722457733622,0.636017898125711,-2.18369226178543,0.101224517938376,0
"197",7,"20","french","english",1,0.483746654825741,-2.19722457733622,0.636017898125711,-1.07746002438477,0.25398698433669,0
"198",8,"20","french","english",1,-0.376889218093206,-2.19722457733622,0.636017898125711,-1.93809589730372,0.12585719128918,0
"199",9,"20","french","english",1,-0.625853798806966,-2.19722457733622,0.636017898125711,-2.18706047801748,0.100918495302295,0
"200",10,"20","french","english",1,0.0295640770113542,-2.19722457733622,0.636017898125711,-1.53164260219915,0.177753480587673,0
"201",1,"21","french","english",1,-0.0454978233338815,-2.19722457733622,-0.0550052812967953,-2.2977276819669,0.0913113283412034,0
"202",2,"21","french","english",1,0.0638194868742747,-2.19722457733622,-0.0550052812967953,-2.18841037175874,0.100796080073379,0
"203",3,"21","french","english",1,-0.133739075961057,-2.19722457733622,-0.0550052812967953,-2.38596893459407,0.0842489119968242,0
"204",4,"21","french","english",1,0.680551477025408,-2.19722457733622,-0.0550052812967953,-1.57167838160761,0.171977256781442,0
"205",5,"21","french","english",1,-0.16058589878316,-2.19722457733622,-0.0550052812967953,-2.41281575741618,0.0822006369297989,0
"206",6,"21","french","english",1,-0.622485582574923,-2.19722457733622,-0.0550052812967953,-2.87471544120794,0.0534177164773816,0
"207",7,"21","french","english",1,0.483746654825741,-2.19722457733622,-0.0550052812967953,-1.76848320380727,0.145731058779126,1
"208",8,"21","french","english",1,-0.376889218093206,-2.19722457733622,-0.0550052812967953,-2.62911907672622,0.0672877163324816,0
"209",9,"21","french","english",1,-0.625853798806966,-2.19722457733622,-0.0550052812967953,-2.87808365743998,0.0532476610581688,0
"210",10,"21","french","english",1,0.0295640770113542,-2.19722457733622,-0.0550052812967953,-2.22266578162166,0.0977334790731517,0
"211",1,"22","french","english",1,-0.0454978233338815,-2.19722457733622,-0.376598752521121,-2.61932115319122,0.0679052479906572,0
"212",2,"22","french","english",1,0.0638194868742747,-2.19722457733622,-0.376598752521121,-2.51000384298307,0.0751598423527077,0
"213",3,"22","french","english",1,-0.133739075961057,-2.19722457733622,-0.376598752521121,-2.7075624058184,0.0625285878552907,0
"214",4,"22","french","english",1,0.680551477025408,-2.19722457733622,-0.376598752521121,-1.89327185283193,0.130871864762019,0
"215",5,"22","french","english",1,-0.16058589878316,-2.19722457733622,-0.376598752521121,-2.7344092286405,0.0609732210580205,0
"216",6,"22","french","english",1,-0.622485582574923,-2.19722457733622,-0.376598752521121,-3.19630891243226,0.0393048614653811,0
"217",7,"22","french","english",1,0.483746654825741,-2.19722457733622,-0.376598752521121,-2.0900766750316,0.110065063761446,0
"218",8,"22","french","english",1,-0.376889218093206,-2.19722457733622,-0.376598752521121,-2.95071254795055,0.049702845356407,0
"219",9,"22","french","english",1,-0.625853798806966,-2.19722457733622,-0.376598752521121,-3.19967712866431,0.039177874824268,0
"220",10,"22","french","english",1,0.0295640770113542,-2.19722457733622,-0.376598752521121,-2.54425925284599,0.0728131017857582,0
"221",1,"23","french","english",1,-0.0454978233338815,-2.19722457733622,-1.01397278523195,-3.25669518590205,0.0370870491120257,0
"222",2,"23","french","english",1,0.0638194868742747,-2.19722457733622,-1.01397278523195,-3.14737787569389,0.0411947216167086,0
"223",3,"23","french","english",1,-0.133739075961057,-2.19722457733622,-1.01397278523195,-3.34493643852923,0.0340613688840973,0
"224",4,"23","french","english",1,0.680551477025408,-2.19722457733622,-1.01397278523195,-2.53064588554276,0.0737375202799908,0
"225",5,"23","french","english",1,-0.16058589878316,-2.19722457733622,-1.01397278523195,-3.37178326135133,0.0331890407329557,0
"226",6,"23","french","english",1,-0.622485582574923,-2.19722457733622,-1.01397278523195,-3.83368294514309,0.021171864021097,0
"227",7,"23","french","english",1,0.483746654825741,-2.19722457733622,-1.01397278523195,-2.72745070774243,0.0613728538197781,0
"228",8,"23","french","english",1,-0.376889218093206,-2.19722457733622,-1.01397278523195,-3.58808658066137,0.0269071728563803,1
"229",9,"23","french","english",1,-0.625853798806966,-2.19722457733622,-1.01397278523195,-3.83705116137513,0.0211021748609746,0
"230",10,"23","french","english",1,0.0295640770113542,-2.19722457733622,-1.01397278523195,-3.18163328555681,0.0398627750142131,0
"231",1,"24","french","english",1,-0.0454978233338815,-2.19722457733622,-0.497843768968466,-2.74056616963857,0.0606216538190895,0
