"","word","participant","language","l1","u0p","u0w","b0","logodds","probability","response"
"85","parrot",29,"english","english",1.62204325008543,-0.286947607487956,2.19722457733622,3.5323202199337,0.971593519458879,1
"86","pass",29,"english","english",1.62204325008543,0.520886618605413,2.19722457733622,4.34015444602707,0.987133197608801,1
"87","pong",29,"english","english",1.62204325008543,-0.328796962388352,2.19722457733622,3.4904708650333,0.970415417037765,1
"88","parrot",30,"english","english",1.57849294219952,-0.286947607487956,2.19722457733622,3.48876991204779,0.970366544714355,1
"89","pass",30,"english","english",1.57849294219952,0.520886618605413,2.19722457733622,4.29660413814115,0.986568156424303,1
"90","pong",30,"english","english",1.57849294219952,-0.328796962388352,2.19722457733622,3.44692055714739,0.969139172258369,1
"91","parrot",31,"english","english",0.46922641069532,-0.286947607487956,2.19722457733622,2.37950338054358,0.915250921093559,1
"92","pass",31,"english","english",0.46922641069532,0.520886618605413,2.19722457733622,3.18733760663695,0.960354978511014,1
"93","pong",31,"english","english",0.46922641069532,-0.328796962388352,2.19722457733622,2.33765402564319,0.911947887885833,1
"94","parrot",32,"english","english",1.49022978116105,-0.286947607487956,2.19722457733622,3.40050675100931,0.967720368768054,1
"95","pass",32,"english","english",1.49022978116105,0.520886618605413,2.19722457733622,4.20834097710268,0.985346887472744,1
"96","pong",32,"english","english",1.49022978116105,-0.328796962388352,2.19722457733622,3.35865739610892,0.966387192231869,1
"97","parrot",33,"english","english",-0.42020443109951,-0.286947607487956,2.19722457733622,1.49007253874875,0.816089159999947,0
"98","pass",33,"english","english",-0.42020443109951,0.520886618605413,2.19722457733622,2.29790676484212,0.90870352971673,1
"99","pong",33,"english","english",-0.42020443109951,-0.328796962388352,2.19722457733622,1.44822318384836,0.809724829621692,1
"100","parrot",34,"english","english",0.0589030006871702,-0.286947607487956,2.19722457733622,1.96917997053543,0.877523006660015,1
"101","pass",34,"english","english",0.0589030006871702,0.520886618605413,2.19722457733622,2.7770141966288,0.941421001725555,1
"102","pong",34,"english","english",0.0589030006871702,-0.328796962388352,2.19722457733622,1.92733061563504,0.872953664916244,1
"103","parrot",35,"english","english",1.25134663291804,-0.286947607487956,2.19722457733622,3.1616236027663,0.959364288918011,1
"104","pass",35,"english","english",1.25134663291804,0.520886618605413,2.19722457733622,3.96945782885967,0.981466315416176,1
"105","pong",35,"english","english",1.25134663291804,-0.328796962388352,2.19722457733622,3.11977424786591,0.957701083947615,1
"106","parrot",36,"english","english",1.32941813434551,-0.286947607487956,2.19722457733622,3.23969510419377,0.96230105011984,1
"107","pass",36,"english","english",1.32941813434551,0.520886618605413,2.19722457733622,4.04752933028714,0.982834333686382,1
"108","pong",36,"english","english",1.32941813434551,-0.328796962388352,2.19722457733622,3.19784574929338,0.960753128409083,1
"109","parrot",37,"english","english",1.5897958904286,-0.286947607487956,2.19722457733622,3.50007286027686,0.970689842272747,1
"110","pass",37,"english","english",1.5897958904286,0.520886618605413,2.19722457733622,4.30790708637023,0.986717115830817,1
"111","pong",37,"english","english",1.5897958904286,-0.328796962388352,2.19722457733622,3.45822350537647,0.96947543908673,1
"112","parrot",38,"english","english",0.537833329909465,-0.286947607487956,2.19722457733622,2.44811029975773,0.920423150821118,1
"113","pass",38,"english","english",0.537833329909465,0.520886618605413,2.19722457733622,3.2559445258511,0.96288613429933,1
"114","pong",38,"english","english",0.537833329909465,-0.328796962388352,2.19722457733622,2.40626094485733,0.917303487581543,1
"115","parrot",39,"english","english",0.552400565127886,-0.286947607487956,2.19722457733622,2.46267753497615,0.9214836054452,1
"116","pass",39,"english","english",0.552400565127886,0.520886618605413,2.19722457733622,3.27051176106952,0.963403219398673,1
"117","pong",39,"english","english",0.552400565127886,-0.328796962388352,2.19722457733622,2.42082818007575,0.918401829787516,1
"118","parrot",40,"english","english",-1.10192501011285,-0.286947607487956,2.19722457733622,0.808351959735415,0.691758205768158,1
"119","pass",40,"english","english",-1.10192501011285,0.520886618605413,2.19722457733622,1.61618618582878,0.834268486421963,1
"120","pong",40,"english","english",-1.10192501011285,-0.328796962388352,2.19722457733622,0.766502604835019,0.682763851796986,1
"121","parrot",41,"english","english",0.900653131295996,-0.286947607487956,2.19722457733622,2.81093010114426,0.943263616281767,1
"122","pass",41,"english","english",0.900653131295996,0.520886618605413,2.19722457733622,3.61876432723763,0.973884515808899,1
"123","pong",41,"english","english",0.900653131295996,-0.328796962388352,2.19722457733622,2.76908074624386,0.940981956546757,1
"124","parrot",42,"english","english",-1.94793430446216,-0.286947607487956,2.19722457733622,-0.0376573346138926,0.490586778707935,0
"125","pass",42,"english","english",-1.94793430446216,0.520886618605413,2.19722457733622,0.770176891479477,0.683559157673311,1
"126","pong",42,"english","english",-1.94793430446216,-0.328796962388352,2.19722457733622,-0.0795066895142885,0.480133791563639,1
"127","parrot",43,"english","english",-0.272214549056373,-0.286947607487956,2.19722457733622,1.63806242079189,0.837271118239391,1
"128","pass",43,"english","english",-0.272214549056373,0.520886618605413,2.19722457733622,2.44589664688526,0.920260862230659,1
"129","pong",43,"english","english",-0.272214549056373,-0.328796962388352,2.19722457733622,1.59621306589149,0.8314884431836,0
"130","parrot",44,"english","english",-0.106555497972016,-0.286947607487956,2.19722457733622,1.80372147187625,0.858601343904684,1
"131","pass",44,"english","english",-0.106555497972016,0.520886618605413,2.19722457733622,2.61155569796962,0.931601592036754,1
"132","pong",44,"english","english",-0.106555497972016,-0.328796962388352,2.19722457733622,1.76187211697585,0.853443974616303,1
"133","parrot",45,"english","english",1.5006809499006,-0.286947607487956,2.19722457733622,3.41095791974886,0.9680452477501,1
"134","pass",45,"english","english",1.5006809499006,0.520886618605413,2.19722457733622,4.21879214584223,0.985497022696334,1
"135","pong",45,"english","english",1.5006809499006,-0.328796962388352,2.19722457733622,3.36910856484846,0.966725027626197,1
"136","parrot",46,"english","english",0.257310787401894,-0.286947607487956,2.19722457733622,2.16758775725016,0.897300886494684,1
"137","pass",46,"english","english",0.257310787401894,0.520886618605413,2.19722457733622,2.97542198334353,0.951451341485723,0
"138","pong",46,"english","english",0.257310787401894,-0.328796962388352,2.19722457733622,2.12573840234976,0.893379761056444,1
"139","parrot",47,"english","english",2.01925460810895,-0.286947607487956,2.19722457733622,3.92953157795722,0.980725914969964,1
"140","pass",47,"english","english",2.01925460810895,0.520886618605413,2.19722457733622,4.73736580405059,0.991314404706943,1
"141","pong",47,"english","english",2.01925460810895,-0.328796962388352,2.19722457733622,3.88768222305682,0.979918732425076,1
"142","parrot",48,"english","english",0.930268088850752,-0.286947607487956,2.19722457733622,2.84054505869902,0.944827882011505,1
"143","pass",48,"english","english",0.930268088850752,0.520886618605413,2.19722457733622,3.64837928479238,0.974627248962987,1
"144","pong",48,"english","english",0.930268088850752,-0.328796962388352,2.19722457733622,2.79869570379862,0.942605301685062,1
"145","parrot",49,"english","english",0.721775067215336,-0.286947607487956,2.19722457733622,2.6320520370636,0.932896123044168,1
"146","pass",49,"english","english",0.721775067215336,0.520886618605413,2.19722457733622,3.43988626315697,0.968928091810978,1
"147","pong",49,"english","english",0.721775067215336,-0.328796962388352,2.19722457733622,2.5902026821632,0.930228373061876,1
"148","parrot",50,"english","english",-1.42715108213884,-0.286947607487956,2.19722457733622,0.483125887709419,0.618485735449901,1
"149","pass",50,"english","english",-1.42715108213884,0.520886618605413,2.19722457733622,1.29096011380279,0.784309654064558,1
"150","pong",50,"english","english",-1.42715108213884,-0.328796962388352,2.19722457733622,0.441276532809023,0.608563160890674,1
"151","parrot",51,"english","english",0.469130099387964,-0.286947607487956,2.19722457733622,2.37940706923623,0.915243450247142,1
"152","pass",51,"english","english",0.469130099387964,0.520886618605413,2.19722457733622,3.1872412953296,0.960351311459732,1
"153","pong",51,"english","english",0.469130099387964,-0.328796962388352,2.19722457733622,2.33755771433583,0.911940153883325,1
"154","parrot",52,"english","english",-0.478934976789673,-0.286947607487956,2.19722457733622,1.43134199305859,0.807110327713876,1
"155","pass",52,"english","english",-0.478934976789673,0.520886618605413,2.19722457733622,2.23917621915196,0.903712800031055,1
"156","pong",52,"english","english",-0.478934976789673,-0.328796962388352,2.19722457733622,1.38949263815819,0.800511233370561,0
"157","parrot",53,"english","english",-1.15656579686325,-0.286947607487956,2.19722457733622,0.753711172985009,0.679986806900462,1
"158","pass",53,"english","english",-1.15656579686325,0.520886618605413,2.19722457733622,1.56154539907838,0.826574995857798,1
"159","pong",53,"english","english",-1.15656579686325,-0.328796962388352,2.19722457733622,0.711861818084613,0.670812422951833,0
"160","parrot",54,"english","english",-1.27134158848638,-0.286947607487956,2.19722457733622,0.638935381361882,0.65451276247534,1
"161","pass",54,"english","english",-1.27134158848638,0.520886618605413,2.19722457733622,1.44676960745525,0.809500775504871,1
"162","pong",54,"english","english",-1.27134158848638,-0.328796962388352,2.19722457733622,0.597086026461486,0.644989352394049,1
"163","parrot",55,"english","english",-0.55136417408147,-0.286947607487956,2.19722457733622,1.35891279576679,0.795582941723259,1
"164","pass",55,"english","english",-0.55136417408147,0.520886618605413,2.19722457733622,2.16674702186016,0.897223385159513,1
"165","pong",55,"english","english",-0.55136417408147,-0.328796962388352,2.19722457733622,1.3170634408664,0.788692724715792,0
"166","parrot",56,"english","english",-0.908613781411446,-0.286947607487956,2.19722457733622,1.00166318843682,0.731385455631706,0
"167","pass",56,"english","english",-0.908613781411446,0.520886618605413,2.19722457733622,1.80949741453019,0.859301121295477,0
"168","pong",56,"english","english",-0.908613781411446,-0.328796962388352,2.19722457733622,0.959813833536422,0.723084529948613,1
"169","parrot",57,"english","english",1.03779355320405,-0.286947607487956,2.19722457733622,2.94807052305231,0.950172216709669,1
"170","pass",57,"english","english",1.03779355320405,0.520886618605413,2.19722457733622,3.75590474914568,0.97715481551613,1
"171","pong",57,"english","english",1.03779355320405,-0.328796962388352,2.19722457733622,2.90622116815192,0.948153116029924,1
"172","parrot",58,"english","english",-1.24615246404855,-0.286947607487956,2.19722457733622,0.664124505799715,0.660186291955723,1
"173","pass",58,"english","english",-1.24615246404855,0.520886618605413,2.19722457733622,1.47195873189308,0.81335492108685,1
"174","pong",58,"english","english",-1.24615246404855,-0.328796962388352,2.19722457733622,0.62227515089932,0.650735819114845,0
"175","parrot",59,"english","english",-0.324693686561125,-0.286947607487956,2.19722457733622,1.58558328328714,0.829993794267981,1
"176","pass",59,"english","english",-0.324693686561125,0.520886618605413,2.19722457733622,2.39341750938051,0.916323976498099,1
"177","pong",59,"english","english",-0.324693686561125,-0.328796962388352,2.19722457733622,1.54373392838674,0.82400687309164,1
"178","parrot",60,"english","english",-0.664537466932246,-0.286947607487956,2.19722457733622,1.24573950291602,0.776561477498901,0
"179","pass",60,"english","english",-0.664537466932246,0.520886618605413,2.19722457733622,2.05357372900939,0.886308226391036,1
"180","pong",60,"english","english",-0.664537466932246,-0.328796962388352,2.19722457733622,1.20389014801562,0.769216096186442,0
"181","parrot",61,"english","english",-0.179748996708648,-0.286947607487956,2.19722457733622,1.73052797313962,0.849479941347716,1
"182","pass",61,"english","english",-0.179748996708648,0.520886618605413,2.19722457733622,2.53836219923299,0.926787775850158,1
"183","pong",61,"english","english",-0.179748996708648,-0.328796962388352,2.19722457733622,1.68867861823922,0.844050306268346,1
"184","parrot",62,"english","english",-1.88976996224479,-0.286947607487956,2.19722457733622,0.0205070076034686,0.50512657224253,0
"185","pass",62,"english","english",-1.88976996224479,0.520886618605413,2.19722457733622,0.828341233696838,0.696004078217241,0
"186","pong",62,"english","english",-1.88976996224479,-0.328796962388352,2.19722457733622,-0.0213423472969273,0.494664615694654,0
"187","parrot",63,"english","english",-0.291586542008505,-0.286947607487956,2.19722457733622,1.61869042783976,0.83461444461063,1
"188","pass",63,"english","english",-0.291586542008505,0.520886618605413,2.19722457733622,2.42652465393313,0.918827706825651,1
"189","pong",63,"english","english",-0.291586542008505,-0.328796962388352,2.19722457733622,1.57684107293936,0.828756671516393,1
"190","parrot",64,"english","english",-0.716427220323449,-0.286947607487956,2.19722457733622,1.19384974952481,0.767428881709349,1
"191","pass",64,"english","english",-0.716427220323449,0.520886618605413,2.19722457733622,2.00168397561818,0.88097377126891,1
"192","pong",64,"english","english",-0.716427220323449,-0.328796962388352,2.19722457733622,1.15200039462442,0.759876107495797,1
"193","parrot",65,"english","english",-0.202395475242446,-0.286947607487956,2.19722457733622,1.70788149460582,0.846561302410444,1
"194","pass",65,"english","english",-0.202395475242446,0.520886618605413,2.19722457733622,2.51571572069919,0.925236232861054,1
"195","pong",65,"english","english",-0.202395475242446,-0.328796962388352,2.19722457733622,1.66603213970542,0.841046085108893,0
"196","parrot",66,"english","english",-0.292546773208877,-0.286947607487956,2.19722457733622,1.61773019663939,0.834481858260024,0
"197","pass",66,"english","english",-0.292546773208877,0.520886618605413,2.19722457733622,2.42556442273276,0.918756060755539,1
"198","pong",66,"english","english",-0.292546773208877,-0.328796962388352,2.19722457733622,1.57588084173899,0.828620353392999,1
"199","parrot",67,"english","english",0.600928771581322,-0.286947607487956,2.19722457733622,2.51120574142958,0.924923659970877,1
"200","pass",67,"english","english",0.600928771581322,0.520886618605413,2.19722457733622,3.31903996752295,0.965076248897315,1
"201","pong",67,"english","english",0.600928771581322,-0.328796962388352,2.19722457733622,2.46935638652919,0.921965472583185,1
"202","parrot",68,"english","english",1.60349395131136,-0.286947607487956,2.19722457733622,3.51377092115963,0.971077064112098,1
"203","pass",68,"english","english",1.60349395131136,0.520886618605413,2.19722457733622,4.321605147253,0.986895456965987,1
"204","pong",68,"english","english",1.60349395131136,-0.328796962388352,2.19722457733622,3.47192156625923,0.969878206770704,1
"205","parrot",69,"english","english",-1.02418253379328,-0.286947607487956,2.19722457733622,0.88609443605498,0.708083544220095,1
"206","pass",69,"english","english",-1.02418253379328,0.520886618605413,2.19722457733622,1.69392866214835,0.844740118750164,1
"207","pong",69,"english","english",-1.02418253379328,-0.328796962388352,2.19722457733622,0.844245081154584,0.699358525203146,1
"208","parrot",70,"english","english",0.344008484075372,-0.286947607487956,2.19722457733622,2.25428545392364,0.905019549071331,1
"209","pass",70,"english","english",0.344008484075372,0.520886618605413,2.19722457733622,3.06211968001701,0.955302893151356,1
"210","pong",70,"english","english",0.344008484075372,-0.328796962388352,2.19722457733622,2.21243609902324,0.901360731196746,1
"211","parrot",71,"english","english",0.968136797530164,-0.286947607487956,2.19722457733622,2.87841376737843,0.946768978104759,1
"212","pass",71,"english","english",0.968136797530164,0.520886618605413,2.19722457733622,3.6862479934718,0.975547061114882,1
"213","pong",71,"english","english",0.968136797530164,-0.328796962388352,2.19722457733622,2.83656441247803,0.944620010462595,1
"214","parrot",72,"english","english",-0.0943368703934652,-0.286947607487956,2.19722457733622,1.8159400994548,0.860078257672319,1
"215","pass",72,"english","english",-0.0943368703934652,0.520886618605413,2.19722457733622,2.62377432554817,0.932376069883811,1
"216","pong",72,"english","english",-0.0943368703934652,-0.328796962388352,2.19722457733622,1.7740907445544,0.854965657784686,1
"217","parrot",73,"english","english",-0.905240708918299,-0.286947607487956,2.19722457733622,1.00503626092996,0.732047614624475,0
"218","pass",73,"english","english",-0.905240708918299,0.520886618605413,2.19722457733622,1.81287048702333,0.859708440844878,1
"219","pong",73,"english","english",-0.905240708918299,-0.328796962388352,2.19722457733622,0.963186906029569,0.723759422876232,0
"220","parrot",74,"english","english",-1.06967246701281,-0.286947607487956,2.19722457733622,0.840604502835454,0.698592516010139,1
"221","pass",74,"english","english",-1.06967246701281,0.520886618605413,2.19722457733622,1.64843872892882,0.838679928517362,1
"222","pong",74,"english","english",-1.06967246701281,-0.328796962388352,2.19722457733622,0.798755147935058,0.689708132245703,0
"223","parrot",75,"english","english",0.864197614856592,-0.286947607487956,2.19722457733622,2.77447458470485,0.941280791373141,1
"224","pass",75,"english","english",0.864197614856592,0.520886618605413,2.19722457733622,3.58230881079822,0.972941132549911,1
"225","pong",75,"english","english",0.864197614856592,-0.328796962388352,2.19722457733622,2.73262522980446,0.938924555182236,1
"226","parrot",76,"english","english",-0.426770137075138,-0.286947607487956,2.19722457733622,1.48350683277313,0.815101682854075,1
"227","pass",76,"english","english",-0.426770137075138,0.520886618605413,2.19722457733622,2.29134105886649,0.90815736576501,1
"228","pong",76,"english","english",-0.426770137075138,-0.328796962388352,2.19722457733622,1.44165747787273,0.808711190165279,1
"229","parrot",77,"english","english",-1.35602635843555,-0.286947607487956,2.19722457733622,0.554250611412714,0.635121201908742,0
"230","pass",77,"english","english",-1.35602635843555,0.520886618605413,2.19722457733622,1.36208483750608,0.796098329509191,1
"231","pong",77,"english","english",-1.35602635843555,-0.328796962388352,2.19722457733622,0.512401256512318,0.625369216129907,1
"232","parrot",78,"english","english",-0.463601545627083,-0.286947607487956,2.19722457733622,1.44667542422118,0.809486251153731,1
"233","pass",78,"english","english",-0.463601545627083,0.520886618605413,2.19722457733622,2.25450965031455,0.905038819055989,1
"234","pong",78,"english","english",-0.463601545627083,-0.328796962388352,2.19722457733622,1.40482606932079,0.802948596170533,1
"235","parrot",79,"english","english",0.0929891718669209,-0.286947607487956,2.19722457733622,2.00326614171518,0.881139575625452,1
"236","pass",79,"english","english",0.0929891718669209,0.520886618605413,2.19722457733622,2.81110036780855,0.943272727817543,1
"237","pong",79,"english","english",0.0929891718669209,-0.328796962388352,2.19722457733622,1.96141678681479,0.87668619948531,0
"238","parrot",80,"english","english",-0.817468343593812,-0.286947607487956,2.19722457733622,1.09280862625445,0.748910235199518,0
"239","pass",80,"english","english",-0.817468343593812,0.520886618605413,2.19722457733622,1.90064285234782,0.86996426653315,1
"240","pong",80,"english","english",-0.817468343593812,-0.328796962388352,2.19722457733622,1.05095927135406,0.740959063061969,1
"241","parrot",81,"english","english",1.11040215680925,-0.286947607487956,2.19722457733622,3.02067912665751,0.953499645926772,1
"242","pass",81,"english","english",1.11040215680925,0.520886618605413,2.19722457733622,3.82851335275088,0.978720737721587,1
"243","pong",81,"english","english",1.11040215680925,-0.328796962388352,2.19722457733622,2.97882977175711,0.951608511029313,1
"244","parrot",82,"english","english",-0.561628201309039,-0.286947607487956,2.19722457733622,1.34864876853922,0.79390863059279,1
"245","pass",82,"english","english",-0.561628201309039,0.520886618605413,2.19722457733622,2.15648299463259,0.896273036104298,1
"246","pong",82,"english","english",-0.561628201309039,-0.328796962388352,2.19722457733622,1.30679941363883,0.786977089128648,1
