"","word","participant","language","l1","u0p","u0w","b0","logodds","probability","response"
"36","pamut",12,"hungarian","english",-1.55629177478006,0.523951737324187,-1.38629436111989,-2.41863439857577,0.0817627229721397,0
"37","pad",13,"hungarian","english",-0.0493834129532787,0.311560328095551,-1.38629436111989,-1.12411744597762,0.24524833855465,0
"38","pajzs",13,"hungarian","english",-0.0493834129532787,0.921072466264895,-1.38629436111989,-0.514605307808274,0.374114555944058,0
"39","pamut",13,"hungarian","english",-0.0493834129532787,0.523951737324187,-1.38629436111989,-0.911726036748983,0.286646766634101,0
"40","pad",14,"hungarian","english",-0.835873651426675,0.311560328095551,-1.38629436111989,-1.91060768445101,0.128912597354031,1
"41","pajzs",14,"hungarian","english",-0.835873651426675,0.921072466264895,-1.38629436111989,-1.30109554628167,0.213980696049917,1
"42","pamut",14,"hungarian","english",-0.835873651426675,0.523951737324187,-1.38629436111989,-1.69821627522238,0.154698373402409,0
"43","pad",15,"hungarian","english",-1.29621041163346,0.311560328095551,-1.38629436111989,-2.37094444465779,0.08541533094668,0
"44","pajzs",15,"hungarian","english",-1.29621041163346,0.921072466264895,-1.38629436111989,-1.76143230648845,0.146611044268666,0
"45","pamut",15,"hungarian","english",-1.29621041163346,0.523951737324187,-1.38629436111989,-2.15855303542916,0.10353467480723,0
"46","pad",16,"hungarian","english",1.60718022197924,0.311560328095551,-1.38629436111989,0.5324461889549,0.630053465766371,1
"47","pajzs",16,"hungarian","english",1.60718022197924,0.921072466264895,-1.38629436111989,1.14195832712424,0.758039008760457,0
"48","pamut",16,"hungarian","english",1.60718022197924,0.523951737324187,-1.38629436111989,0.744837598183536,0.678052798714855,1
"49","pad",17,"hungarian","english",1.1117941772611,0.311560328095551,-1.38629436111989,0.0370601442367587,0.50926397577952,1
"50","pajzs",17,"hungarian","english",1.1117941772611,0.921072466264895,-1.38629436111989,0.646572282406103,0.656237619169343,1
"51","pamut",17,"hungarian","english",1.1117941772611,0.523951737324187,-1.38629436111989,0.249451553465394,0.562041504901027,1
"52","pad",18,"hungarian","english",0.335361374926202,0.311560328095551,-1.38629436111989,-0.739372658098137,0.323141341392233,0
"53","pajzs",18,"hungarian","english",0.335361374926202,0.921072466264895,-1.38629436111989,-0.129860519928793,0.467580416875761,1
"54","pamut",18,"hungarian","english",0.335361374926202,0.523951737324187,-1.38629436111989,-0.526981248869501,0.371221238586991,0
"55","pad",19,"hungarian","english",1.03306262144251,0.311560328095551,-1.38629436111989,-0.0416714115818299,0.48958365439861,1
"56","pajzs",19,"hungarian","english",1.03306262144251,0.921072466264895,-1.38629436111989,0.567840726587514,0.638264784939842,0
"57","pamut",19,"hungarian","english",1.03306262144251,0.523951737324187,-1.38629436111989,0.170719997646806,0.542576640466026,0
"58","pad",20,"hungarian","english",-0.899426914488945,0.311560328095551,-1.38629436111989,-1.97416094751328,0.121942661847842,0
"59","pajzs",20,"hungarian","english",-0.899426914488945,0.921072466264895,-1.38629436111989,-1.36464880934394,0.203485787725169,0
"60","pamut",20,"hungarian","english",-0.899426914488945,0.523951737324187,-1.38629436111989,-1.76176953828465,0.146568856120435,0
"61","pad",21,"hungarian","english",1.71313924878362,0.311560328095551,-1.38629436111989,0.638405215759277,0.654392868532428,0
"62","pajzs",21,"hungarian","english",1.71313924878362,0.921072466264895,-1.38629436111989,1.24791735392862,0.776939136975983,0
"63","pamut",21,"hungarian","english",1.71313924878362,0.523951737324187,-1.38629436111989,0.850796624987913,0.70073422604034,0
"64","pad",22,"hungarian","english",-0.334263764425551,0.311560328095551,-1.38629436111989,-1.40899779744989,0.196392178141808,0
"65","pajzs",22,"hungarian","english",-0.334263764425551,0.921072466264895,-1.38629436111989,-0.799485659280547,0.310135552088691,0
"66","pamut",22,"hungarian","english",-0.334263764425551,0.523951737324187,-1.38629436111989,-1.19660638822125,0.232079471228743,0
"67","pad",23,"hungarian","english",-0.502400428096263,0.311560328095551,-1.38629436111989,-1.5771344611206,0.171201695127345,0
"68","pajzs",23,"hungarian","english",-0.502400428096263,0.921072466264895,-1.38629436111989,-0.967622322951258,0.275354677264843,0
"69","pamut",23,"hungarian","english",-0.502400428096263,0.523951737324187,-1.38629436111989,-1.36474305189197,0.20347051338373,0
"70","pad",24,"hungarian","english",-0.545879031631687,0.311560328095551,-1.38629436111989,-1.62061306465603,0.165120338435131,0
"71","pajzs",24,"hungarian","english",-0.545879031631687,0.921072466264895,-1.38629436111989,-1.01110092648668,0.266764452954643,0
"72","pamut",24,"hungarian","english",-0.545879031631687,0.523951737324187,-1.38629436111989,-1.40822165542739,0.196514699518686,1
"73","pad",25,"hungarian","english",0.610869442546718,0.311560328095551,-1.38629436111989,-0.463864590477621,0.386069436954969,0
"74","pajzs",25,"hungarian","english",0.610869442546718,0.921072466264895,-1.38629436111989,0.145647547691723,0.536347655430394,1
"75","pamut",25,"hungarian","english",0.610869442546718,0.523951737324187,-1.38629436111989,-0.251473181248986,0.437460932274476,1
"76","pad",26,"hungarian","english",-1.18436864715227,0.311560328095551,-1.38629436111989,-2.25910268017661,0.094567173316056,0
"77","pajzs",26,"hungarian","english",-1.18436864715227,0.921072466264895,-1.38629436111989,-1.64959054200727,0.161164296672972,0
"78","pamut",26,"hungarian","english",-1.18436864715227,0.523951737324187,-1.38629436111989,-2.04671127094798,0.114385111077142,0
"79","pad",27,"hungarian","english",-0.0301170081431642,0.311560328095551,-1.38629436111989,-1.1048510411675,0.248832059317793,0
"80","pajzs",27,"hungarian","english",-0.0301170081431642,0.921072466264895,-1.38629436111989,-0.49533890299816,0.378636667502605,0
"81","pamut",27,"hungarian","english",-0.0301170081431642,0.523951737324187,-1.38629436111989,-0.892459631938868,0.290602506658694,0
"82","pad",28,"hungarian","english",-1.52132317106223,0.311560328095551,-1.38629436111989,-2.59605720408657,0.0693926034591389,0
"83","pajzs",28,"hungarian","english",-1.52132317106223,0.921072466264895,-1.38629436111989,-1.98654506591723,0.12062285755246,0
"84","pamut",28,"hungarian","english",-1.52132317106223,0.523951737324187,-1.38629436111989,-2.38366579485793,0.0844267718342221,0
"85","pad",29,"hungarian","english",0.579074255181951,0.311560328095551,-1.38629436111989,-0.495659777842388,0.378561177916289,0
"86","pajzs",29,"hungarian","english",0.579074255181951,0.921072466264895,-1.38629436111989,0.113852360326955,0.528432384148345,1
"87","pamut",29,"hungarian","english",0.579074255181951,0.523951737324187,-1.38629436111989,-0.283268368613753,0.429652674757113,0
"88","pad",30,"hungarian","english",-1.96915596734624,0.311560328095551,-1.38629436111989,-3.04389000037058,0.0454819938079071,0
"89","pajzs",30,"hungarian","english",-1.96915596734624,0.921072466264895,-1.38629436111989,-2.43437786220123,0.0805884977637003,0
"90","pamut",30,"hungarian","english",-1.96915596734624,0.523951737324187,-1.38629436111989,-2.83149859114194,0.0556455957577749,0
"91","pad",31,"hungarian","english",-0.195176650756965,0.311560328095551,-1.38629436111989,-1.26991068378131,0.219272541935024,0
"92","pajzs",31,"hungarian","english",-0.195176650756965,0.921072466264895,-1.38629436111989,-0.660398545611961,0.340650089488622,1
"93","pamut",31,"hungarian","english",-0.195176650756965,0.523951737324187,-1.38629436111989,-1.05751927455267,0.257783809894932,0
"94","pad",32,"hungarian","english",0.412674099584804,0.311560328095551,-1.38629436111989,-0.662059933439536,0.340277027996856,0
"95","pajzs",32,"hungarian","english",0.412674099584804,0.921072466264895,-1.38629436111989,-0.0525477952701917,0.486866073237401,1
"96","pamut",32,"hungarian","english",0.412674099584804,0.523951737324187,-1.38629436111989,-0.4496685242109,0.389439580279359,0
"97","pad",33,"hungarian","english",-0.778827313026538,0.311560328095551,-1.38629436111989,-1.85356134605088,0.135455296173978,0
"98","pajzs",33,"hungarian","english",-0.778827313026538,0.921072466264895,-1.38629436111989,-1.24404920788153,0.223731949028105,0
"99","pamut",33,"hungarian","english",-0.778827313026538,0.523951737324187,-1.38629436111989,-1.64116993682224,0.162305931941033,0
"100","pad",34,"hungarian","english",2.58276604934963,0.311560328095551,-1.38629436111989,1.50803201632529,0.818769368619828,1
"101","pajzs",34,"hungarian","english",2.58276604934963,0.921072466264895,-1.38629436111989,2.11754415449463,0.892596719866762,1
"102","pamut",34,"hungarian","english",2.58276604934963,0.523951737324187,-1.38629436111989,1.72042342555392,0.84818336818873,1
"103","pad",35,"hungarian","english",-1.38859949831382,0.311560328095551,-1.38629436111989,-2.46333353133816,0.0784689453088948,0
"104","pajzs",35,"hungarian","english",-1.38859949831382,0.921072466264895,-1.38629436111989,-1.85382139316882,0.135424845681654,0
"105","pamut",35,"hungarian","english",-1.38859949831382,0.523951737324187,-1.38629436111989,-2.25094212210953,0.0952682303575983,0
"106","pad",36,"hungarian","english",-0.923508809514638,0.311560328095551,-1.38629436111989,-1.99824284253898,0.119387535765394,0
"107","pajzs",36,"hungarian","english",-0.923508809514638,0.921072466264895,-1.38629436111989,-1.38873070436963,0.19961046998137,1
"108","pamut",36,"hungarian","english",-0.923508809514638,0.523951737324187,-1.38629436111989,-1.78585143331034,0.14358210339397,0
"109","pad",37,"hungarian","english",0.849767790202573,0.311560328095551,-1.38629436111989,-0.224966242821766,0.44399444285066,0
"110","pajzs",37,"hungarian","english",0.849767790202573,0.921072466264895,-1.38629436111989,0.384545895347578,0.594969048048387,0
"111","pamut",37,"hungarian","english",0.849767790202573,0.523951737324187,-1.38629436111989,-0.0125748335931306,0.496856333026347,0
"112","pad",38,"hungarian","english",-2.36253637242562,0.311560328095551,-1.38629436111989,-3.43727040544996,0.0311507590418178,0
"113","pajzs",38,"hungarian","english",-2.36253637242562,0.921072466264895,-1.38629436111989,-2.82775826728062,0.0558424736349359,0
"114","pamut",38,"hungarian","english",-2.36253637242562,0.523951737324187,-1.38629436111989,-3.22487899622133,0.0382401417741144,0
"115","pad",39,"hungarian","english",-0.801681389549968,0.311560328095551,-1.38629436111989,-1.87641542257431,0.13280114831396,0
"116","pajzs",39,"hungarian","english",-0.801681389549968,0.921072466264895,-1.38629436111989,-1.26690328440496,0.219787819572337,0
"117","pamut",39,"hungarian","english",-0.801681389549968,0.523951737324187,-1.38629436111989,-1.66402401334567,0.159222560315245,0
"118","pad",40,"hungarian","english",-1.86649117249733,0.311560328095551,-1.38629436111989,-2.94122520552167,0.0501528752043841,0
"119","pajzs",40,"hungarian","english",-1.86649117249733,0.921072466264895,-1.38629436111989,-2.33171306735232,0.0885303337300255,0
"120","pamut",40,"hungarian","english",-1.86649117249733,0.523951737324187,-1.38629436111989,-2.72883379629303,0.0612932276260121,0
"121","pad",41,"hungarian","english",1.16394076668518,0.311560328095551,-1.38629436111989,0.0892067336608369,0.522286905736772,1
"122","pajzs",41,"hungarian","english",1.16394076668518,0.921072466264895,-1.38629436111989,0.698718871830181,0.667903668383568,1
"123","pamut",41,"hungarian","english",1.16394076668518,0.523951737324187,-1.38629436111989,0.301598142889473,0.574833149567626,1
"124","pad",42,"hungarian","english",-1.14713126260452,0.311560328095551,-1.38629436111989,-2.22186529562886,0.097804089979267,0
"125","pajzs",42,"hungarian","english",-1.14713126260452,0.921072466264895,-1.38629436111989,-1.61235315745951,0.166262164884661,0
"126","pamut",42,"hungarian","english",-1.14713126260452,0.523951737324187,-1.38629436111989,-2.00947388640022,0.118211807706337,0
"127","pad",43,"hungarian","english",0.368842364082703,0.311560328095551,-1.38629436111989,-0.705891668941637,0.330507265852618,0
"128","pajzs",43,"hungarian","english",0.368842364082703,0.921072466264895,-1.38629436111989,-0.0963795307722931,0.475923751472941,0
"129","pamut",43,"hungarian","english",0.368842364082703,0.523951737324187,-1.38629436111989,-0.493500259713001,0.379069343266488,0
"130","pad",44,"hungarian","english",0.845972658466065,0.311560328095551,-1.38629436111989,-0.228761374558275,0.443057764025768,1
"131","pajzs",44,"hungarian","english",0.845972658466065,0.921072466264895,-1.38629436111989,0.380750763611069,0.594054165219114,0
"132","pamut",44,"hungarian","english",0.845972658466065,0.523951737324187,-1.38629436111989,-0.0163699653296393,0.495907600055849,1
"133","pad",45,"hungarian","english",0.85359431390323,0.311560328095551,-1.38629436111989,-0.221139719121109,0.444939272746153,1
"134","pajzs",45,"hungarian","english",0.85359431390323,0.921072466264895,-1.38629436111989,0.388372419048235,0.595890830994894,1
"135","pamut",45,"hungarian","english",0.85359431390323,0.523951737324187,-1.38629436111989,-0.00874830989247355,0.497812936475395,0
"136","pad",46,"hungarian","english",-1.98332174116044,0.311560328095551,-1.38629436111989,-3.05805577418478,0.0448709541150716,0
"137","pajzs",46,"hungarian","english",-1.98332174116044,0.921072466264895,-1.38629436111989,-2.44854363601543,0.0795451155177261,0
"138","pamut",46,"hungarian","english",-1.98332174116044,0.523951737324187,-1.38629436111989,-2.84566436495614,0.054905864892196,0
"139","pad",47,"hungarian","english",-0.592481760234977,0.311560328095551,-1.38629436111989,-1.66721579325932,0.158795738997309,0
"140","pajzs",47,"hungarian","english",-0.592481760234977,0.921072466264895,-1.38629436111989,-1.05770365508997,0.257748533699387,0
"141","pamut",47,"hungarian","english",-0.592481760234977,0.523951737324187,-1.38629436111989,-1.45482438403068,0.189260198819607,0
"142","pad",48,"hungarian","english",2.67205176761821,0.311560328095551,-1.38629436111989,1.59731773459387,0.831643167620508,0
"143","pajzs",48,"hungarian","english",2.67205176761821,0.921072466264895,-1.38629436111989,2.20682987276322,0.900861161284006,1
"144","pamut",48,"hungarian","english",2.67205176761821,0.523951737324187,-1.38629436111989,1.80970914382251,0.859326717992131,1
"145","pad",49,"hungarian","english",-0.270147868638428,0.311560328095551,-1.38629436111989,-1.34488190166277,0.20670837793489,0
"146","pajzs",49,"hungarian","english",-0.270147868638428,0.921072466264895,-1.38629436111989,-0.735369763493423,0.324017477650402,0
"147","pamut",49,"hungarian","english",-0.270147868638428,0.523951737324187,-1.38629436111989,-1.13249049243413,0.243701782247643,0
"148","pad",50,"hungarian","english",0.392773290591249,0.311560328095551,-1.38629436111989,-0.681960742433091,0.335823825791716,1
"149","pajzs",50,"hungarian","english",0.392773290591249,0.921072466264895,-1.38629436111989,-0.0724486042637468,0.481895767033305,1
"150","pamut",50,"hungarian","english",0.392773290591249,0.523951737324187,-1.38629436111989,-0.469569333204455,0.384718181727477,0
"151","pad",51,"hungarian","english",0.93371649245023,0.311560328095551,-1.38629436111989,-0.141017540574109,0.464803921147109,0
"152","pajzs",51,"hungarian","english",0.93371649245023,0.921072466264895,-1.38629436111989,0.468494597595235,0.615027385997412,0
"153","pamut",51,"hungarian","english",0.93371649245023,0.523951737324187,-1.38629436111989,0.0713738686545264,0.517835896127955,0
"154","pad",52,"hungarian","english",-0.0485134784108425,0.311560328095551,-1.38629436111989,-1.12324751143518,0.245409400506466,1
"155","pajzs",52,"hungarian","english",-0.0485134784108425,0.921072466264895,-1.38629436111989,-0.513735373265838,0.374318275897762,0
"156","pamut",52,"hungarian","english",-0.0485134784108425,0.523951737324187,-1.38629436111989,-0.910856102206546,0.286824684206285,0
"157","pad",53,"hungarian","english",2.03182546986604,0.311560328095551,-1.38629436111989,0.957091436841698,0.722539084569432,0
"158","pajzs",53,"hungarian","english",2.03182546986604,0.921072466264895,-1.38629436111989,1.56660357501104,0.827298881855017,0
"159","pamut",53,"hungarian","english",2.03182546986604,0.523951737324187,-1.38629436111989,1.16948284607033,0.763051525002344,1
"160","pad",54,"hungarian","english",1.55183790384775,0.311560328095551,-1.38629436111989,0.477103870823413,0.617063763224869,1
"161","pajzs",54,"hungarian","english",1.55183790384775,0.921072466264895,-1.38629436111989,1.08661600899276,0.747743958590593,1
"162","pamut",54,"hungarian","english",1.55183790384775,0.523951737324187,-1.38629436111989,0.689495280052048,0.665854639882754,0
"163","pad",55,"hungarian","english",-1.24144516742535,0.311560328095551,-1.38629436111989,-2.31617920044969,0.0897918414362133,0
"164","pajzs",55,"hungarian","english",-1.24144516742535,0.921072466264895,-1.38629436111989,-1.70666706228035,0.153596512997887,0
"165","pamut",55,"hungarian","english",-1.24144516742535,0.523951737324187,-1.38629436111989,-2.10378779122106,0.108729212688629,0
"166","pad",56,"hungarian","english",-1.14583102150975,0.311560328095551,-1.38629436111989,-2.22056505453409,0.0979188812521597,0
"167","pajzs",56,"hungarian","english",-1.14583102150975,0.921072466264895,-1.38629436111989,-1.61105291636475,0.166442481300664,0
"168","pamut",56,"hungarian","english",-1.14583102150975,0.523951737324187,-1.38629436111989,-2.00817364530546,0.118347409242374,0
"169","pad",57,"hungarian","english",-0.426784646211835,0.311560328095551,-1.38629436111989,-1.50151867923617,0.182199127419526,0
"170","pajzs",57,"hungarian","english",-0.426784646211835,0.921072466264895,-1.38629436111989,-0.892006541066831,0.29069592142191,0
"171","pamut",57,"hungarian","english",-0.426784646211835,0.523951737324187,-1.38629436111989,-1.28912727000754,0.216000566059733,1
"172","pad",58,"hungarian","english",-1.00665882378888,0.311560328095551,-1.38629436111989,-2.08139285681322,0.110918534825414,1
"173","pajzs",58,"hungarian","english",-1.00665882378888,0.921072466264895,-1.38629436111989,-1.47188071864388,0.186656922292098,0
"174","pamut",58,"hungarian","english",-1.00665882378888,0.523951737324187,-1.38629436111989,-1.86900144758459,0.133657305651964,0
"175","pad",59,"hungarian","english",0.239325532444638,0.311560328095551,-1.38629436111989,-0.835408500579702,0.30250268714824,1
"176","pajzs",59,"hungarian","english",0.239325532444638,0.921072466264895,-1.38629436111989,-0.225896362410358,0.443764842364348,0
"177","pamut",59,"hungarian","english",0.239325532444638,0.523951737324187,-1.38629436111989,-0.623017091351066,0.349095572478674,1
"178","pad",60,"hungarian","english",0.393552961760616,0.311560328095551,-1.38629436111989,-0.681181071263724,0.335997750724857,1
"179","pajzs",60,"hungarian","english",0.393552961760616,0.921072466264895,-1.38629436111989,-0.0716689330943797,0.482090432015993,1
"180","pamut",60,"hungarian","english",0.393552961760616,0.523951737324187,-1.38629436111989,-0.468789662035088,0.384902754350187,0
"181","pad",61,"hungarian","english",-0.247949247301956,0.311560328095551,-1.38629436111989,-1.3226832803263,0.210372211963183,0
"182","pajzs",61,"hungarian","english",-0.247949247301956,0.921072466264895,-1.38629436111989,-0.713171142156952,0.328898512716634,0
"183","pamut",61,"hungarian","english",-0.247949247301956,0.523951737324187,-1.38629436111989,-1.11029187109766,0.24781647877011,0
"184","pad",62,"hungarian","english",-0.969305071747556,0.311560328095551,-1.38629436111989,-2.04403910477189,0.114656083659897,0
"185","pajzs",62,"hungarian","english",-0.969305071747556,0.921072466264895,-1.38629436111989,-1.43452696660255,0.192394310215775,0
"186","pamut",62,"hungarian","english",-0.969305071747556,0.523951737324187,-1.38629436111989,-1.83164769554326,0.13804210272773,0
"187","pad",63,"hungarian","english",-1.98901507948392,0.311560328095551,-1.38629436111989,-3.06374911250826,0.044627582856023,0
"188","pajzs",63,"hungarian","english",-1.98901507948392,0.921072466264895,-1.38629436111989,-2.45423697433892,0.0791292590338237,1
"189","pamut",63,"hungarian","english",-1.98901507948392,0.523951737324187,-1.38629436111989,-2.85135770327962,0.054611178225651,0
"190","pad",64,"hungarian","english",0.843888435311956,0.311560328095551,-1.38629436111989,-0.230845597712383,0.442543527376334,1
"191","pajzs",64,"hungarian","english",0.843888435311956,0.921072466264895,-1.38629436111989,0.378666540456961,0.593551448490752,0
"192","pamut",64,"hungarian","english",0.843888435311956,0.523951737324187,-1.38629436111989,-0.0184541884837476,0.495386583805946,0
"193","pad",65,"hungarian","english",0.0455868560337468,0.311560328095551,-1.38629436111989,-1.02914717699059,0.263249475098125,0
"194","pajzs",65,"hungarian","english",0.0455868560337468,0.921072466264895,-1.38629436111989,-0.419635038821249,0.396604085437349,0
"195","pamut",65,"hungarian","english",0.0455868560337468,0.523951737324187,-1.38629436111989,-0.816755767761957,0.306452753976508,0
"196","pad",66,"hungarian","english",-0.856314403046116,0.311560328095551,-1.38629436111989,-1.93104843607046,0.12663457951632,0
"197","pajzs",66,"hungarian","english",-0.856314403046116,0.921072466264895,-1.38629436111989,-1.32153629790111,0.210562807096976,1
"198","pamut",66,"hungarian","english",-0.856314403046116,0.523951737324187,-1.38629436111989,-1.71865702684182,0.152044227964377,0
"199","pad",67,"hungarian","english",1.07779677123798,0.311560328095551,-1.38629436111989,0.00306273821363862,0.500765683954877,0
"200","pajzs",67,"hungarian","english",1.07779677123798,0.921072466264895,-1.38629436111989,0.612574876382982,0.648527942210308,1
"201","pamut",67,"hungarian","english",1.07779677123798,0.523951737324187,-1.38629436111989,0.215454147442274,0.553656135262817,1
"202","pad",68,"hungarian","english",0.323933554904819,0.311560328095551,-1.38629436111989,-0.75080047811952,0.320646905672317,1
"203","pajzs",68,"hungarian","english",0.323933554904819,0.921072466264895,-1.38629436111989,-0.141288339950176,0.464736557402062,0
"204","pamut",68,"hungarian","english",0.323933554904819,0.523951737324187,-1.38629436111989,-0.538409068890884,0.368557750935144,0
"205","pad",69,"hungarian","english",-0.5796633568755,0.311560328095551,-1.38629436111989,-1.65439738989984,0.160515515086688,0
"206","pajzs",69,"hungarian","english",-0.5796633568755,0.921072466264895,-1.38629436111989,-1.0448852517305,0.260208481767578,1
"207","pamut",69,"hungarian","english",-0.5796633568755,0.523951737324187,-1.38629436111989,-1.4420059806712,0.191234903157721,0
"208","pad",70,"hungarian","english",-0.110360203784882,0.311560328095551,-1.38629436111989,-1.18509423680922,0.23413747548379,0
"209","pajzs",70,"hungarian","english",-0.110360203784882,0.921072466264895,-1.38629436111989,-0.575582098639877,0.359949784991589,0
"210","pamut",70,"hungarian","english",-0.110360203784882,0.523951737324187,-1.38629436111989,-0.972702827580586,0.274342099265742,0
"211","pad",71,"hungarian","english",1.31739798914425,0.311560328095551,-1.38629436111989,0.242663956119914,0.560370034573428,1
"212","pajzs",71,"hungarian","english",1.31739798914425,0.921072466264895,-1.38629436111989,0.852176094289258,0.70102342858507,1
"213","pamut",71,"hungarian","english",1.31739798914425,0.523951737324187,-1.38629436111989,0.455055365348549,0.611840517893821,1
"214","pad",72,"hungarian","english",-1.05501436558912,0.311560328095551,-1.38629436111989,-2.12974839861346,0.106238879408592,0
"215","pajzs",72,"hungarian","english",-1.05501436558912,0.921072466264895,-1.38629436111989,-1.52023626044412,0.179426731490816,0
"216","pamut",72,"hungarian","english",-1.05501436558912,0.523951737324187,-1.38629436111989,-1.91735698938483,0.128156586325137,0
"217","pad",73,"hungarian","english",-1.13526637794711,0.311560328095551,-1.38629436111989,-2.21000041097145,0.0988560365673793,0
"218","pajzs",73,"hungarian","english",-1.13526637794711,0.921072466264895,-1.38629436111989,-1.60048827280211,0.167913383070545,0
"219","pamut",73,"hungarian","english",-1.13526637794711,0.523951737324187,-1.38629436111989,-1.99760900174282,0.119454190158033,0
"220","pad",74,"hungarian","english",-0.638208898326327,0.311560328095551,-1.38629436111989,-1.71294293135067,0.152782393551806,0
"221","pajzs",74,"hungarian","english",-0.638208898326327,0.921072466264895,-1.38629436111989,-1.10343079318132,0.249097619181239,0
"222","pamut",74,"hungarian","english",-0.638208898326327,0.523951737324187,-1.38629436111989,-1.50055152212203,0.182343280645538,1
"223","pad",75,"hungarian","english",-1.68786113035295,0.311560328095551,-1.38629436111989,-2.76259516337729,0.0593792515380226,0
"224","pajzs",75,"hungarian","english",-1.68786113035295,0.921072466264895,-1.38629436111989,-2.15308302520794,0.104043477306842,0
"225","pamut",75,"hungarian","english",-1.68786113035295,0.523951737324187,-1.38629436111989,-2.55020375414865,0.0724127981690297,0
"226","pad",76,"hungarian","english",0.15241544098686,0.311560328095551,-1.38629436111989,-0.92231859203748,0.284485700834636,1
