"","word","participant","language","l1","step","u0s","b0"
"159",9,16,"french","english",1,-0.625853798806966,-2.19722457733622
"160",10,16,"french","english",1,0.0295640770113542,-2.19722457733622
"161",1,17,"french","english",1,-0.0454978233338815,-2.19722457733622
"162",2,17,"french","english",1,0.0638194868742747,-2.19722457733622
"163",3,17,"french","english",1,-0.133739075961057,-2.19722457733622
"164",4,17,"french","english",1,0.680551477025408,-2.19722457733622
"165",5,17,"french","english",1,-0.16058589878316,-2.19722457733622
"166",6,17,"french","english",1,-0.622485582574923,-2.19722457733622
"167",7,17,"french","english",1,0.483746654825741,-2.19722457733622
"168",8,17,"french","english",1,-0.376889218093206,-2.19722457733622
"169",9,17,"french","english",1,-0.625853798806966,-2.19722457733622
"170",10,17,"french","english",1,0.0295640770113542,-2.19722457733622
"171",1,18,"french","english",1,-0.0454978233338815,-2.19722457733622
"172",2,18,"french","english",1,0.0638194868742747,-2.19722457733622
"173",3,18,"french","english",1,-0.133739075961057,-2.19722457733622
"174",4,18,"french","english",1,0.680551477025408,-2.19722457733622
"175",5,18,"french","english",1,-0.16058589878316,-2.19722457733622
"176",6,18,"french","english",1,-0.622485582574923,-2.19722457733622
"177",7,18,"french","english",1,0.483746654825741,-2.19722457733622
"178",8,18,"french","english",1,-0.376889218093206,-2.19722457733622
"179",9,18,"french","english",1,-0.625853798806966,-2.19722457733622
"180",10,18,"french","english",1,0.0295640770113542,-2.19722457733622
"181",1,19,"french","english",1,-0.0454978233338815,-2.19722457733622
"182",2,19,"french","english",1,0.0638194868742747,-2.19722457733622
"183",3,19,"french","english",1,-0.133739075961057,-2.19722457733622
"184",4,19,"french","english",1,0.680551477025408,-2.19722457733622
"185",5,19,"french","english",1,-0.16058589878316,-2.19722457733622
"186",6,19,"french","english",1,-0.622485582574923,-2.19722457733622
"187",7,19,"french","english",1,0.483746654825741,-2.19722457733622
"188",8,19,"french","english",1,-0.376889218093206,-2.19722457733622
"189",9,19,"french","english",1,-0.625853798806966,-2.19722457733622
"190",10,19,"french","english",1,0.0295640770113542,-2.19722457733622
"191",1,20,"french","english",1,-0.0454978233338815,-2.19722457733622
"192",2,20,"french","english",1,0.0638194868742747,-2.19722457733622
"193",3,20,"french","english",1,-0.133739075961057,-2.19722457733622
"194",4,20,"french","english",1,0.680551477025408,-2.19722457733622
"195",5,20,"french","english",1,-0.16058589878316,-2.19722457733622
"196",6,20,"french","english",1,-0.622485582574923,-2.19722457733622
"197",7,20,"french","english",1,0.483746654825741,-2.19722457733622
"198",8,20,"french","english",1,-0.376889218093206,-2.19722457733622
"199",9,20,"french","english",1,-0.625853798806966,-2.19722457733622
"200",10,20,"french","english",1,0.0295640770113542,-2.19722457733622
"201",1,21,"french","english",1,-0.0454978233338815,-2.19722457733622
"202",2,21,"french","english",1,0.0638194868742747,-2.19722457733622
"203",3,21,"french","english",1,-0.133739075961057,-2.19722457733622
"204",4,21,"french","english",1,0.680551477025408,-2.19722457733622
"205",5,21,"french","english",1,-0.16058589878316,-2.19722457733622
"206",6,21,"french","english",1,-0.622485582574923,-2.19722457733622
"207",7,21,"french","english",1,0.483746654825741,-2.19722457733622
"208",8,21,"french","english",1,-0.376889218093206,-2.19722457733622
"209",9,21,"french","english",1,-0.625853798806966,-2.19722457733622
"210",10,21,"french","english",1,0.0295640770113542,-2.19722457733622
"211",1,22,"french","english",1,-0.0454978233338815,-2.19722457733622
"212",2,22,"french","english",1,0.0638194868742747,-2.19722457733622
"213",3,22,"french","english",1,-0.133739075961057,-2.19722457733622
"214",4,22,"french","english",1,0.680551477025408,-2.19722457733622
"215",5,22,"french","english",1,-0.16058589878316,-2.19722457733622
"216",6,22,"french","english",1,-0.622485582574923,-2.19722457733622
"217",7,22,"french","english",1,0.483746654825741,-2.19722457733622
"218",8,22,"french","english",1,-0.376889218093206,-2.19722457733622
"219",9,22,"french","english",1,-0.625853798806966,-2.19722457733622
"220",10,22,"french","english",1,0.0295640770113542,-2.19722457733622
"221",1,23,"french","english",1,-0.0454978233338815,-2.19722457733622
"222",2,23,"french","english",1,0.0638194868742747,-2.19722457733622
"223",3,23,"french","english",1,-0.133739075961057,-2.19722457733622
"224",4,23,"french","english",1,0.680551477025408,-2.19722457733622
"225",5,23,"french","english",1,-0.16058589878316,-2.19722457733622
"226",6,23,"french","english",1,-0.622485582574923,-2.19722457733622
"227",7,23,"french","english",1,0.483746654825741,-2.19722457733622
"228",8,23,"french","english",1,-0.376889218093206,-2.19722457733622
"229",9,23,"french","english",1,-0.625853798806966,-2.19722457733622
"230",10,23,"french","english",1,0.0295640770113542,-2.19722457733622
"231",1,24,"french","english",1,-0.0454978233338815,-2.19722457733622
"232",2,24,"french","english",1,0.0638194868742747,-2.19722457733622
"233",3,24,"french","english",1,-0.133739075961057,-2.19722457733622
"234",4,24,"french","english",1,0.680551477025408,-2.19722457733622
"235",5,24,"french","english",1,-0.16058589878316,-2.19722457733622
"236",6,24,"french","english",1,-0.622485582574923,-2.19722457733622
"237",7,24,"french","english",1,0.483746654825741,-2.19722457733622
"238",8,24,"french","english",1,-0.376889218093206,-2.19722457733622
"239",9,24,"french","english",1,-0.625853798806966,-2.19722457733622
"240",10,24,"french","english",1,0.0295640770113542,-2.19722457733622
"241",1,25,"french","english",1,-0.0454978233338815,-2.19722457733622
"242",2,25,"french","english",1,0.0638194868742747,-2.19722457733622
"243",3,25,"french","english",1,-0.133739075961057,-2.19722457733622
"244",4,25,"french","english",1,0.680551477025408,-2.19722457733622
"245",5,25,"french","english",1,-0.16058589878316,-2.19722457733622
"246",6,25,"french","english",1,-0.622485582574923,-2.19722457733622
"247",7,25,"french","english",1,0.483746654825741,-2.19722457733622
"248",8,25,"french","english",1,-0.376889218093206,-2.19722457733622
"249",9,25,"french","english",1,-0.625853798806966,-2.19722457733622
"250",10,25,"french","english",1,0.0295640770113542,-2.19722457733622
"251",1,26,"french","english",1,-0.0454978233338815,-2.19722457733622
"252",2,26,"french","english",1,0.0638194868742747,-2.19722457733622
"253",3,26,"french","english",1,-0.133739075961057,-2.19722457733622
"254",4,26,"french","english",1,0.680551477025408,-2.19722457733622
"255",5,26,"french","english",1,-0.16058589878316,-2.19722457733622
"256",6,26,"french","english",1,-0.622485582574923,-2.19722457733622
"257",7,26,"french","english",1,0.483746654825741,-2.19722457733622
"258",8,26,"french","english",1,-0.376889218093206,-2.19722457733622
"259",9,26,"french","english",1,-0.625853798806966,-2.19722457733622
"260",10,26,"french","english",1,0.0295640770113542,-2.19722457733622
"261",1,27,"french","english",1,-0.0454978233338815,-2.19722457733622
"262",2,27,"french","english",1,0.0638194868742747,-2.19722457733622
"263",3,27,"french","english",1,-0.133739075961057,-2.19722457733622
"264",4,27,"french","english",1,0.680551477025408,-2.19722457733622
"265",5,27,"french","english",1,-0.16058589878316,-2.19722457733622
"266",6,27,"french","english",1,-0.622485582574923,-2.19722457733622
"267",7,27,"french","english",1,0.483746654825741,-2.19722457733622
"268",8,27,"french","english",1,-0.376889218093206,-2.19722457733622
"269",9,27,"french","english",1,-0.625853798806966,-2.19722457733622
"270",10,27,"french","english",1,0.0295640770113542,-2.19722457733622
"271",1,28,"french","english",1,-0.0454978233338815,-2.19722457733622
"272",2,28,"french","english",1,0.0638194868742747,-2.19722457733622
"273",3,28,"french","english",1,-0.133739075961057,-2.19722457733622
"274",4,28,"french","english",1,0.680551477025408,-2.19722457733622
"275",5,28,"french","english",1,-0.16058589878316,-2.19722457733622
"276",6,28,"french","english",1,-0.622485582574923,-2.19722457733622
"277",7,28,"french","english",1,0.483746654825741,-2.19722457733622
"278",8,28,"french","english",1,-0.376889218093206,-2.19722457733622
"279",9,28,"french","english",1,-0.625853798806966,-2.19722457733622
"280",10,28,"french","english",1,0.0295640770113542,-2.19722457733622
"281",1,29,"french","english",1,-0.0454978233338815,-2.19722457733622
"282",2,29,"french","english",1,0.0638194868742747,-2.19722457733622
"283",3,29,"french","english",1,-0.133739075961057,-2.19722457733622
"284",4,29,"french","english",1,0.680551477025408,-2.19722457733622
"285",5,29,"french","english",1,-0.16058589878316,-2.19722457733622
"286",6,29,"french","english",1,-0.622485582574923,-2.19722457733622
"287",7,29,"french","english",1,0.483746654825741,-2.19722457733622
"288",8,29,"french","english",1,-0.376889218093206,-2.19722457733622
"289",9,29,"french","english",1,-0.625853798806966,-2.19722457733622
"290",10,29,"french","english",1,0.0295640770113542,-2.19722457733622
"291",1,30,"french","english",1,-0.0454978233338815,-2.19722457733622
"292",2,30,"french","english",1,0.0638194868742747,-2.19722457733622
"293",3,30,"french","english",1,-0.133739075961057,-2.19722457733622
"294",4,30,"french","english",1,0.680551477025408,-2.19722457733622
"295",5,30,"french","english",1,-0.16058589878316,-2.19722457733622
"296",6,30,"french","english",1,-0.622485582574923,-2.19722457733622
"297",7,30,"french","english",1,0.483746654825741,-2.19722457733622
"298",8,30,"french","english",1,-0.376889218093206,-2.19722457733622
"299",9,30,"french","english",1,-0.625853798806966,-2.19722457733622
"300",10,30,"french","english",1,0.0295640770113542,-2.19722457733622
"301",1,31,"french","english",1,-0.0454978233338815,-2.19722457733622
"302",2,31,"french","english",1,0.0638194868742747,-2.19722457733622
"303",3,31,"french","english",1,-0.133739075961057,-2.19722457733622
"304",4,31,"french","english",1,0.680551477025408,-2.19722457733622
"305",5,31,"french","english",1,-0.16058589878316,-2.19722457733622
"306",6,31,"french","english",1,-0.622485582574923,-2.19722457733622
"307",7,31,"french","english",1,0.483746654825741,-2.19722457733622
"308",8,31,"french","english",1,-0.376889218093206,-2.19722457733622
"309",9,31,"french","english",1,-0.625853798806966,-2.19722457733622
"310",10,31,"french","english",1,0.0295640770113542,-2.19722457733622
"311",1,32,"french","english",1,-0.0454978233338815,-2.19722457733622
"312",2,32,"french","english",1,0.0638194868742747,-2.19722457733622
"313",3,32,"french","english",1,-0.133739075961057,-2.19722457733622
"314",4,32,"french","english",1,0.680551477025408,-2.19722457733622
"315",5,32,"french","english",1,-0.16058589878316,-2.19722457733622
"316",6,32,"french","english",1,-0.622485582574923,-2.19722457733622
"317",7,32,"french","english",1,0.483746654825741,-2.19722457733622
"318",8,32,"french","english",1,-0.376889218093206,-2.19722457733622
"319",9,32,"french","english",1,-0.625853798806966,-2.19722457733622
"320",10,32,"french","english",1,0.0295640770113542,-2.19722457733622
"321",1,33,"french","english",1,-0.0454978233338815,-2.19722457733622
"322",2,33,"french","english",1,0.0638194868742747,-2.19722457733622
"323",3,33,"french","english",1,-0.133739075961057,-2.19722457733622
"324",4,33,"french","english",1,0.680551477025408,-2.19722457733622
"325",5,33,"french","english",1,-0.16058589878316,-2.19722457733622
"326",6,33,"french","english",1,-0.622485582574923,-2.19722457733622
"327",7,33,"french","english",1,0.483746654825741,-2.19722457733622
"328",8,33,"french","english",1,-0.376889218093206,-2.19722457733622
"329",9,33,"french","english",1,-0.625853798806966,-2.19722457733622
"330",10,33,"french","english",1,0.0295640770113542,-2.19722457733622
"331",1,34,"french","english",1,-0.0454978233338815,-2.19722457733622
"332",2,34,"french","english",1,0.0638194868742747,-2.19722457733622
"333",3,34,"french","english",1,-0.133739075961057,-2.19722457733622
"334",4,34,"french","english",1,0.680551477025408,-2.19722457733622
"335",5,34,"french","english",1,-0.16058589878316,-2.19722457733622
"336",6,34,"french","english",1,-0.622485582574923,-2.19722457733622
"337",7,34,"french","english",1,0.483746654825741,-2.19722457733622
"338",8,34,"french","english",1,-0.376889218093206,-2.19722457733622
"339",9,34,"french","english",1,-0.625853798806966,-2.19722457733622
"340",10,34,"french","english",1,0.0295640770113542,-2.19722457733622
"341",1,35,"french","english",1,-0.0454978233338815,-2.19722457733622
"342",2,35,"french","english",1,0.0638194868742747,-2.19722457733622
"343",3,35,"french","english",1,-0.133739075961057,-2.19722457733622
"344",4,35,"french","english",1,0.680551477025408,-2.19722457733622
"345",5,35,"french","english",1,-0.16058589878316,-2.19722457733622
"346",6,35,"french","english",1,-0.622485582574923,-2.19722457733622
"347",7,35,"french","english",1,0.483746654825741,-2.19722457733622
"348",8,35,"french","english",1,-0.376889218093206,-2.19722457733622
"349",9,35,"french","english",1,-0.625853798806966,-2.19722457733622
"350",10,35,"french","english",1,0.0295640770113542,-2.19722457733622
"351",1,36,"french","english",1,-0.0454978233338815,-2.19722457733622
"352",2,36,"french","english",1,0.0638194868742747,-2.19722457733622
"353",3,36,"french","english",1,-0.133739075961057,-2.19722457733622
"354",4,36,"french","english",1,0.680551477025408,-2.19722457733622
"355",5,36,"french","english",1,-0.16058589878316,-2.19722457733622
"356",6,36,"french","english",1,-0.622485582574923,-2.19722457733622
"357",7,36,"french","english",1,0.483746654825741,-2.19722457733622
"358",8,36,"french","english",1,-0.376889218093206,-2.19722457733622
"359",9,36,"french","english",1,-0.625853798806966,-2.19722457733622
"360",10,36,"french","english",1,0.0295640770113542,-2.19722457733622
"361",1,37,"french","english",1,-0.0454978233338815,-2.19722457733622
"362",2,37,"french","english",1,0.0638194868742747,-2.19722457733622
"363",3,37,"french","english",1,-0.133739075961057,-2.19722457733622
"364",4,37,"french","english",1,0.680551477025408,-2.19722457733622
"365",5,37,"french","english",1,-0.16058589878316,-2.19722457733622
"366",6,37,"french","english",1,-0.622485582574923,-2.19722457733622
"367",7,37,"french","english",1,0.483746654825741,-2.19722457733622
"368",8,37,"french","english",1,-0.376889218093206,-2.19722457733622
"369",9,37,"french","english",1,-0.625853798806966,-2.19722457733622
"370",10,37,"french","english",1,0.0295640770113542,-2.19722457733622
"371",1,38,"french","english",1,-0.0454978233338815,-2.19722457733622
"372",2,38,"french","english",1,0.0638194868742747,-2.19722457733622
"373",3,38,"french","english",1,-0.133739075961057,-2.19722457733622
"374",4,38,"french","english",1,0.680551477025408,-2.19722457733622
"375",5,38,"french","english",1,-0.16058589878316,-2.19722457733622
"376",6,38,"french","english",1,-0.622485582574923,-2.19722457733622
"377",7,38,"french","english",1,0.483746654825741,-2.19722457733622
"378",8,38,"french","english",1,-0.376889218093206,-2.19722457733622
"379",9,38,"french","english",1,-0.625853798806966,-2.19722457733622
"380",10,38,"french","english",1,0.0295640770113542,-2.19722457733622
"381",1,39,"french","english",1,-0.0454978233338815,-2.19722457733622
"382",2,39,"french","english",1,0.0638194868742747,-2.19722457733622
"383",3,39,"french","english",1,-0.133739075961057,-2.19722457733622
"384",4,39,"french","english",1,0.680551477025408,-2.19722457733622
"385",5,39,"french","english",1,-0.16058589878316,-2.19722457733622
"386",6,39,"french","english",1,-0.622485582574923,-2.19722457733622
"387",7,39,"french","english",1,0.483746654825741,-2.19722457733622
"388",8,39,"french","english",1,-0.376889218093206,-2.19722457733622
"389",9,39,"french","english",1,-0.625853798806966,-2.19722457733622
"390",10,39,"french","english",1,0.0295640770113542,-2.19722457733622
"391",1,40,"french","english",1,-0.0454978233338815,-2.19722457733622
"392",2,40,"french","english",1,0.0638194868742747,-2.19722457733622
"393",3,40,"french","english",1,-0.133739075961057,-2.19722457733622
"394",4,40,"french","english",1,0.680551477025408,-2.19722457733622
"395",5,40,"french","english",1,-0.16058589878316,-2.19722457733622
"396",6,40,"french","english",1,-0.622485582574923,-2.19722457733622
"397",7,40,"french","english",1,0.483746654825741,-2.19722457733622
"398",8,40,"french","english",1,-0.376889218093206,-2.19722457733622
"399",9,40,"french","english",1,-0.625853798806966,-2.19722457733622
"400",10,40,"french","english",1,0.0295640770113542,-2.19722457733622
"401",1,41,"french","english",1,-0.0454978233338815,-2.19722457733622
"402",2,41,"french","english",1,0.0638194868742747,-2.19722457733622
"403",3,41,"french","english",1,-0.133739075961057,-2.19722457733622
"404",4,41,"french","english",1,0.680551477025408,-2.19722457733622
"405",5,41,"french","english",1,-0.16058589878316,-2.19722457733622
"406",6,41,"french","english",1,-0.622485582574923,-2.19722457733622
"407",7,41,"french","english",1,0.483746654825741,-2.19722457733622
"408",8,41,"french","english",1,-0.376889218093206,-2.19722457733622
"409",9,41,"french","english",1,-0.625853798806966,-2.19722457733622
"410",10,41,"french","english",1,0.0295640770113542,-2.19722457733622
"411",1,42,"french","english",1,-0.0454978233338815,-2.19722457733622
"412",2,42,"french","english",1,0.0638194868742747,-2.19722457733622
"413",3,42,"french","english",1,-0.133739075961057,-2.19722457733622
"414",4,42,"french","english",1,0.680551477025408,-2.19722457733622
"415",5,42,"french","english",1,-0.16058589878316,-2.19722457733622
"416",6,42,"french","english",1,-0.622485582574923,-2.19722457733622
"417",7,42,"french","english",1,0.483746654825741,-2.19722457733622
"418",8,42,"french","english",1,-0.376889218093206,-2.19722457733622
"419",9,42,"french","english",1,-0.625853798806966,-2.19722457733622
"420",10,42,"french","english",1,0.0295640770113542,-2.19722457733622
"421",1,43,"french","english",1,-0.0454978233338815,-2.19722457733622
"422",2,43,"french","english",1,0.0638194868742747,-2.19722457733622
"423",3,43,"french","english",1,-0.133739075961057,-2.19722457733622
"424",4,43,"french","english",1,0.680551477025408,-2.19722457733622
"425",5,43,"french","english",1,-0.16058589878316,-2.19722457733622
"426",6,43,"french","english",1,-0.622485582574923,-2.19722457733622
"427",7,43,"french","english",1,0.483746654825741,-2.19722457733622
"428",8,43,"french","english",1,-0.376889218093206,-2.19722457733622
"429",9,43,"french","english",1,-0.625853798806966,-2.19722457733622
"430",10,43,"french","english",1,0.0295640770113542,-2.19722457733622
"431",1,44,"french","english",1,-0.0454978233338815,-2.19722457733622
"432",2,44,"french","english",1,0.0638194868742747,-2.19722457733622
"433",3,44,"french","english",1,-0.133739075961057,-2.19722457733622
"434",4,44,"french","english",1,0.680551477025408,-2.19722457733622
"435",5,44,"french","english",1,-0.16058589878316,-2.19722457733622
"436",6,44,"french","english",1,-0.622485582574923,-2.19722457733622
"437",7,44,"french","english",1,0.483746654825741,-2.19722457733622
